record_type,key,symbol,family,anchor_date,label_end_at,n_own_sessions,n_market_sessions,window_complete,crosses_dev_boundary,censoring_reason,retained,deleted,funnel_label_end_decision,label_end_match,note
boundary_anchor,sz.002164:2020-12-04,sz.002164,B1,2020-12-04,,19,,False,True,crosses_dev_boundary,True,False,,,该证券自该日起的 20 自身交易日窗跨入 2021：窗口不完整、保留并标记；实际终点落在 2021，需单独授权读取后才能确定，本审计不推算、已实现 19/20 个自身交易日
boundary_anchor,sz.002181:2020-12-04,sz.002181,B1,2020-12-04,,19,,False,True,crosses_dev_boundary,True,False,,,该证券自该日起的 20 自身交易日窗跨入 2021：窗口不完整、保留并标记；实际终点落在 2021，需单独授权读取后才能确定，本审计不推算、已实现 19/20 个自身交易日
boundary_anchor,sz.002182:2020-12-04,sz.002182,B1,2020-12-04,,19,,False,True,crosses_dev_boundary,True,False,,,该证券自该日起的 20 自身交易日窗跨入 2021：窗口不完整、保留并标记；实际终点落在 2021，需单独授权读取后才能确定，本审计不推算、已实现 19/20 个自身交易日
boundary_anchor,sz.002184:2020-12-04,sz.002184,B1,2020-12-04,,19,,False,True,crosses_dev_boundary,True,False,,,该证券自该日起的 20 自身交易日窗跨入 2021：窗口不完整、保留并标记；实际终点落在 2021，需单独授权读取后才能确定，本审计不推算、已实现 19/20 个自身交易日
boundary_anchor,sz.002187:2020-12-04,sz.002187,B1,2020-12-04,,19,,False,True,crosses_dev_boundary,True,False,,,该证券自该日起的 20 自身交易日窗跨入 2021：窗口不完整、保留并标记；实际终点落在 2021，需单独授权读取后才能确定，本审计不推算、已实现 19/20 个自身交易日
boundary_anchor,sz.002223:2020-12-04,sz.002223,B1,2020-12-04,,19,,False,True,crosses_dev_boundary,True,False,,,该证券自该日起的 20 自身交易日窗跨入 2021：窗口不完整、保留并标记；实际终点落在 2021，需单独授权读取后才能确定，本审计不推算、已实现 19/20 个自身交易日
boundary_anchor,sz.002229:2020-12-04,sz.002229,B1,2020-12-04,,19,,False,True,crosses_dev_boundary,True,False,,,该证券自该日起的 20 自身交易日窗跨入 2021：窗口不完整、保留并标记；实际终点落在 2021，需单独授权读取后才能确定，本审计不推算、已实现 19/20 个自身交易日
boundary_anchor,sz.002234:2020-12-04,sz.002234,B1,2020-12-04,,19,,False,True,crosses_dev_boundary,True,False,,,该证券自该日起的 20 自身交易日窗跨入 2021：窗口不完整、保留并标记；实际终点落在 2021，需单独授权读取后才能确定，本审计不推算、已实现 19/20 个自身交易日
boundary_anchor,sz.002258:2020-12-04,sz.002258,B1,2020-12-04,,19,,False,True,crosses_dev_boundary,True,False,,,该证券自该日起的 20 自身交易日窗跨入 2021：窗口不完整、保留并标记；实际终点落在 2021，需单独授权读取后才能确定，本审计不推算、已实现 19/20 个自身交易日
boundary_anchor,sz.002270:2020-12-04,sz.002270,B1,2020-12-04,,19,,False,True,crosses_dev_boundary,True,False,,,该证券自该日起的 20 自身交易日窗跨入 2021：窗口不完整、保留并标记；实际终点落在 2021，需单独授权读取后才能确定，本审计不推算、已实现 19/20 个自身交易日
boundary_anchor,sz.002299:2020-12-04,sz.002299,B1,2020-12-04,,19,,False,True,crosses_dev_boundary,True,False,,,该证券自该日起的 20 自身交易日窗跨入 2021：窗口不完整、保留并标记；实际终点落在 2021，需单独授权读取后才能确定，本审计不推算、已实现 19/20 个自身交易日
boundary_anchor,sz.002302:2020-12-04,sz.002302,B1,2020-12-04,,19,,False,True,crosses_dev_boundary,True,False,,,该证券自该日起的 20 自身交易日窗跨入 2021：窗口不完整、保留并标记；实际终点落在 2021，需单独授权读取后才能确定，本审计不推算、已实现 19/20 个自身交易日
boundary_anchor,sz.002312:2020-12-04,sz.002312,B1,2020-12-04,,19,,False,True,crosses_dev_boundary,True,False,,,该证券自该日起的 20 自身交易日窗跨入 2021：窗口不完整、保留并标记；实际终点落在 2021，需单独授权读取后才能确定，本审计不推算、已实现 19/20 个自身交易日
boundary_anchor,sz.002318:2020-12-04,sz.002318,B1,2020-12-04,,19,,False,True,crosses_dev_boundary,True,False,,,该证券自该日起的 20 自身交易日窗跨入 2021：窗口不完整、保留并标记；实际终点落在 2021，需单独授权读取后才能确定，本审计不推算、已实现 19/20 个自身交易日
boundary_anchor,sz.002324:2020-12-04,sz.002324,B1,2020-12-04,,19,,False,True,crosses_dev_boundary,True,False,,,该证券自该日起的 20 自身交易日窗跨入 2021：窗口不完整、保留并标记；实际终点落在 2021，需单独授权读取后才能确定，本审计不推算、已实现 19/20 个自身交易日
boundary_anchor,sz.002328:2020-12-04,sz.002328,B1,2020-12-04,,19,,False,True,crosses_dev_boundary,True,False,,,该证券自该日起的 20 自身交易日窗跨入 2021：窗口不完整、保留并标记；实际终点落在 2021，需单独授权读取后才能确定，本审计不推算、已实现 19/20 个自身交易日
boundary_anchor,sz.002333:2020-12-04,sz.002333,B1,2020-12-04,,19,,False,True,crosses_dev_boundary,True,False,,,该证券自该日起的 20 自身交易日窗跨入 2021：窗口不完整、保留并标记；实际终点落在 2021，需单独授权读取后才能确定，本审计不推算、已实现 19/20 个自身交易日
boundary_anchor,sz.002335:2020-12-04,sz.002335,B1,2020-12-04,,19,,False,True,crosses_dev_boundary,True,False,,,该证券自该日起的 20 自身交易日窗跨入 2021：窗口不完整、保留并标记；实际终点落在 2021，需单独授权读取后才能确定，本审计不推算、已实现 19/20 个自身交易日
boundary_anchor,sz.002353:2020-12-04,sz.002353,B1,2020-12-04,,19,,False,True,crosses_dev_boundary,True,False,,,该证券自该日起的 20 自身交易日窗跨入 2021：窗口不完整、保留并标记；实际终点落在 2021，需单独授权读取后才能确定，本审计不推算、已实现 19/20 个自身交易日
boundary_anchor,sz.002381:2020-12-04,sz.002381,B1,2020-12-04,,19,,False,True,crosses_dev_boundary,True,False,,,该证券自该日起的 20 自身交易日窗跨入 2021：窗口不完整、保留并标记；实际终点落在 2021，需单独授权读取后才能确定，本审计不推算、已实现 19/20 个自身交易日
boundary_anchor,sz.002384:2020-12-04,sz.002384,B1,2020-12-04,,19,,False,True,crosses_dev_boundary,True,False,,,该证券自该日起的 20 自身交易日窗跨入 2021：窗口不完整、保留并标记；实际终点落在 2021，需单独授权读取后才能确定，本审计不推算、已实现 19/20 个自身交易日
boundary_anchor,sz.002386:2020-12-04,sz.002386,B1,2020-12-04,,19,,False,True,crosses_dev_boundary,True,False,,,该证券自该日起的 20 自身交易日窗跨入 2021：窗口不完整、保留并标记；实际终点落在 2021，需单独授权读取后才能确定，本审计不推算、已实现 19/20 个自身交易日
boundary_anchor,sz.002398:2020-12-04,sz.002398,B1,2020-12-04,,19,,False,True,crosses_dev_boundary,True,False,,,该证券自该日起的 20 自身交易日窗跨入 2021：窗口不完整、保留并标记；实际终点落在 2021，需单独授权读取后才能确定，本审计不推算、已实现 19/20 个自身交易日
boundary_anchor,sz.002405:2020-12-04,sz.002405,B1,2020-12-04,,19,,False,True,crosses_dev_boundary,True,False,,,该证券自该日起的 20 自身交易日窗跨入 2021：窗口不完整、保留并标记；实际终点落在 2021，需单独授权读取后才能确定，本审计不推算、已实现 19/20 个自身交易日
boundary_anchor,sz.002409:2020-12-04,sz.002409,B1,2020-12-04,,19,,False,True,crosses_dev_boundary,True,False,,,该证券自该日起的 20 自身交易日窗跨入 2021：窗口不完整、保留并标记；实际终点落在 2021，需单独授权读取后才能确定，本审计不推算、已实现 19/20 个自身交易日
boundary_anchor,sz.002414:2020-12-04,sz.002414,B1,2020-12-04,,19,,False,True,crosses_dev_boundary,True,False,,,该证券自该日起的 20 自身交易日窗跨入 2021：窗口不完整、保留并标记；实际终点落在 2021，需单独授权读取后才能确定，本审计不推算、已实现 19/20 个自身交易日
boundary_anchor,sz.002429:2020-12-04,sz.002429,B1,2020-12-04,,19,,False,True,crosses_dev_boundary,True,False,,,该证券自该日起的 20 自身交易日窗跨入 2021：窗口不完整、保留并标记；实际终点落在 2021，需单独授权读取后才能确定，本审计不推算、已实现 19/20 个自身交易日
boundary_anchor,sz.002432:2020-12-04,sz.002432,B1,2020-12-04,,19,,False,True,crosses_dev_boundary,True,False,,,该证券自该日起的 20 自身交易日窗跨入 2021：窗口不完整、保留并标记；实际终点落在 2021，需单独授权读取后才能确定，本审计不推算、已实现 19/20 个自身交易日
boundary_anchor,sz.002437:2020-12-04,sz.002437,B1,2020-12-04,,19,,False,True,crosses_dev_boundary,True,False,,,该证券自该日起的 20 自身交易日窗跨入 2021：窗口不完整、保留并标记；实际终点落在 2021，需单独授权读取后才能确定，本审计不推算、已实现 19/20 个自身交易日
boundary_anchor,sz.002458:2020-12-04,sz.002458,B1,2020-12-04,,19,,False,True,crosses_dev_boundary,True,False,,,该证券自该日起的 20 自身交易日窗跨入 2021：窗口不完整、保留并标记；实际终点落在 2021，需单独授权读取后才能确定，本审计不推算、已实现 19/20 个自身交易日
boundary_anchor,sz.002475:2020-12-04,sz.002475,B1,2020-12-04,,19,,False,True,crosses_dev_boundary,True,False,,,该证券自该日起的 20 自身交易日窗跨入 2021：窗口不完整、保留并标记；实际终点落在 2021，需单独授权读取后才能确定，本审计不推算、已实现 19/20 个自身交易日
boundary_anchor,sz.002481:2020-12-04,sz.002481,B1,2020-12-04,,19,,False,True,crosses_dev_boundary,True,False,,,该证券自该日起的 20 自身交易日窗跨入 2021：窗口不完整、保留并标记；实际终点落在 2021，需单独授权读取后才能确定，本审计不推算、已实现 19/20 个自身交易日
boundary_anchor,sz.002488:2020-12-04,sz.002488,B1,2020-12-04,,19,,False,True,crosses_dev_boundary,True,False,,,该证券自该日起的 20 自身交易日窗跨入 2021：窗口不完整、保留并标记；实际终点落在 2021，需单独授权读取后才能确定，本审计不推算、已实现 19/20 个自身交易日
boundary_anchor,sz.002489:2020-12-04,sz.002489,B1,2020-12-04,,19,,False,True,crosses_dev_boundary,True,False,,,该证券自该日起的 20 自身交易日窗跨入 2021：窗口不完整、保留并标记；实际终点落在 2021，需单独授权读取后才能确定，本审计不推算、已实现 19/20 个自身交易日
boundary_anchor,sz.002510:2020-12-04,sz.002510,B1,2020-12-04,,19,,False,True,crosses_dev_boundary,True,False,,,该证券自该日起的 20 自身交易日窗跨入 2021：窗口不完整、保留并标记；实际终点落在 2021，需单独授权读取后才能确定，本审计不推算、已实现 19/20 个自身交易日
boundary_anchor,sz.002512:2020-12-04,sz.002512,B1,2020-12-04,,19,,False,True,crosses_dev_boundary,True,False,,,该证券自该日起的 20 自身交易日窗跨入 2021：窗口不完整、保留并标记；实际终点落在 2021，需单独授权读取后才能确定，本审计不推算、已实现 19/20 个自身交易日
boundary_anchor,sz.002524:2020-12-04,sz.002524,B1,2020-12-04,,19,,False,True,crosses_dev_boundary,True,False,,,该证券自该日起的 20 自身交易日窗跨入 2021：窗口不完整、保留并标记；实际终点落在 2021，需单独授权读取后才能确定，本审计不推算、已实现 19/20 个自身交易日
boundary_anchor,sz.002544:2020-12-04,sz.002544,B1,2020-12-04,,19,,False,True,crosses_dev_boundary,True,False,,,该证券自该日起的 20 自身交易日窗跨入 2021：窗口不完整、保留并标记；实际终点落在 2021，需单独授权读取后才能确定，本审计不推算、已实现 19/20 个自身交易日
boundary_anchor,sz.002560:2020-12-04,sz.002560,B1,2020-12-04,,19,,False,True,crosses_dev_boundary,True,False,,,该证券自该日起的 20 自身交易日窗跨入 2021：窗口不完整、保留并标记；实际终点落在 2021，需单独授权读取后才能确定，本审计不推算、已实现 19/20 个自身交易日
boundary_anchor,sz.002571:2020-12-04,sz.002571,B1,2020-12-04,,19,,False,True,crosses_dev_boundary,True,False,,,该证券自该日起的 20 自身交易日窗跨入 2021：窗口不完整、保留并标记；实际终点落在 2021，需单独授权读取后才能确定，本审计不推算、已实现 19/20 个自身交易日
boundary_anchor,sz.002575:2020-12-04,sz.002575,B1,2020-12-04,,19,,False,True,crosses_dev_boundary,True,False,,,该证券自该日起的 20 自身交易日窗跨入 2021：窗口不完整、保留并标记；实际终点落在 2021，需单独授权读取后才能确定，本审计不推算、已实现 19/20 个自身交易日
boundary_anchor,sz.002585:2020-12-04,sz.002585,B1,2020-12-04,,19,,False,True,crosses_dev_boundary,True,False,,,该证券自该日起的 20 自身交易日窗跨入 2021：窗口不完整、保留并标记；实际终点落在 2021，需单独授权读取后才能确定，本审计不推算、已实现 19/20 个自身交易日
boundary_anchor,sz.002591:2020-12-04,sz.002591,B1,2020-12-04,,19,,False,True,crosses_dev_boundary,True,False,,,该证券自该日起的 20 自身交易日窗跨入 2021：窗口不完整、保留并标记；实际终点落在 2021，需单独授权读取后才能确定，本审计不推算、已实现 19/20 个自身交易日
boundary_anchor,sz.002592:2020-12-04,sz.002592,B1,2020-12-04,,19,,False,True,crosses_dev_boundary,True,False,,,该证券自该日起的 20 自身交易日窗跨入 2021：窗口不完整、保留并标记；实际终点落在 2021，需单独授权读取后才能确定，本审计不推算、已实现 19/20 个自身交易日
boundary_anchor,sz.002594:2020-12-04,sz.002594,B1,2020-12-04,,19,,False,True,crosses_dev_boundary,True,False,,,该证券自该日起的 20 自身交易日窗跨入 2021：窗口不完整、保留并标记；实际终点落在 2021，需单独授权读取后才能确定，本审计不推算、已实现 19/20 个自身交易日
boundary_anchor,sz.002605:2020-12-04,sz.002605,B1,2020-12-04,,19,,False,True,crosses_dev_boundary,True,False,,,该证券自该日起的 20 自身交易日窗跨入 2021：窗口不完整、保留并标记；实际终点落在 2021，需单独授权读取后才能确定，本审计不推算、已实现 19/20 个自身交易日
boundary_anchor,sz.002607:2020-12-04,sz.002607,B1,2020-12-04,,19,,False,True,crosses_dev_boundary,True,False,,,该证券自该日起的 20 自身交易日窗跨入 2021：窗口不完整、保留并标记；实际终点落在 2021，需单独授权读取后才能确定，本审计不推算、已实现 19/20 个自身交易日
boundary_anchor,sz.002612:2020-12-04,sz.002612,B1,2020-12-04,,19,,False,True,crosses_dev_boundary,True,False,,,该证券自该日起的 20 自身交易日窗跨入 2021：窗口不完整、保留并标记；实际终点落在 2021，需单独授权读取后才能确定，本审计不推算、已实现 19/20 个自身交易日
boundary_anchor,sz.002628:2020-12-04,sz.002628,B1,2020-12-04,,19,,False,True,crosses_dev_boundary,True,False,,,该证券自该日起的 20 自身交易日窗跨入 2021：窗口不完整、保留并标记；实际终点落在 2021，需单独授权读取后才能确定，本审计不推算、已实现 19/20 个自身交易日
boundary_anchor,sz.002639:2020-12-04,sz.002639,B1,2020-12-04,,19,,False,True,crosses_dev_boundary,True,False,,,该证券自该日起的 20 自身交易日窗跨入 2021：窗口不完整、保留并标记；实际终点落在 2021，需单独授权读取后才能确定，本审计不推算、已实现 19/20 个自身交易日
boundary_anchor,sz.002669:2020-12-04,sz.002669,B1,2020-12-04,,19,,False,True,crosses_dev_boundary,True,False,,,该证券自该日起的 20 自身交易日窗跨入 2021：窗口不完整、保留并标记；实际终点落在 2021，需单独授权读取后才能确定，本审计不推算、已实现 19/20 个自身交易日
boundary_anchor,sz.002702:2020-12-04,sz.002702,B1,2020-12-04,,19,,False,True,crosses_dev_boundary,True,False,,,该证券自该日起的 20 自身交易日窗跨入 2021：窗口不完整、保留并标记；实际终点落在 2021，需单独授权读取后才能确定，本审计不推算、已实现 19/20 个自身交易日
boundary_anchor,sz.002703:2020-12-04,sz.002703,B1,2020-12-04,,19,,False,True,crosses_dev_boundary,True,False,,,该证券自该日起的 20 自身交易日窗跨入 2021：窗口不完整、保留并标记；实际终点落在 2021，需单独授权读取后才能确定，本审计不推算、已实现 19/20 个自身交易日
boundary_anchor,sz.002709:2020-12-04,sz.002709,B1,2020-12-04,,19,,False,True,crosses_dev_boundary,True,False,,,该证券自该日起的 20 自身交易日窗跨入 2021：窗口不完整、保留并标记；实际终点落在 2021，需单独授权读取后才能确定，本审计不推算、已实现 19/20 个自身交易日
boundary_anchor,sz.002725:2020-12-04,sz.002725,B1,2020-12-04,,19,,False,True,crosses_dev_boundary,True,False,,,该证券自该日起的 20 自身交易日窗跨入 2021：窗口不完整、保留并标记；实际终点落在 2021，需单独授权读取后才能确定，本审计不推算、已实现 19/20 个自身交易日
boundary_anchor,sz.002745:2020-12-04,sz.002745,B1,2020-12-04,,19,,False,True,crosses_dev_boundary,True,False,,,该证券自该日起的 20 自身交易日窗跨入 2021：窗口不完整、保留并标记；实际终点落在 2021，需单独授权读取后才能确定，本审计不推算、已实现 19/20 个自身交易日
boundary_anchor,sz.002755:2020-12-04,sz.002755,B1,2020-12-04,,19,,False,True,crosses_dev_boundary,True,False,,,该证券自该日起的 20 自身交易日窗跨入 2021：窗口不完整、保留并标记；实际终点落在 2021，需单独授权读取后才能确定，本审计不推算、已实现 19/20 个自身交易日
boundary_anchor,sz.002757:2020-12-04,sz.002757,B1,2020-12-04,,19,,False,True,crosses_dev_boundary,True,False,,,该证券自该日起的 20 自身交易日窗跨入 2021：窗口不完整、保留并标记；实际终点落在 2021，需单独授权读取后才能确定，本审计不推算、已实现 19/20 个自身交易日
boundary_anchor,sz.002803:2020-12-04,sz.002803,B1,2020-12-04,,19,,False,True,crosses_dev_boundary,True,False,,,该证券自该日起的 20 自身交易日窗跨入 2021：窗口不完整、保留并标记；实际终点落在 2021，需单独授权读取后才能确定，本审计不推算、已实现 19/20 个自身交易日
boundary_anchor,sz.002835:2020-12-04,sz.002835,B1,2020-12-04,,19,,False,True,crosses_dev_boundary,True,False,,,该证券自该日起的 20 自身交易日窗跨入 2021：窗口不完整、保留并标记；实际终点落在 2021，需单独授权读取后才能确定，本审计不推算、已实现 19/20 个自身交易日
boundary_anchor,sz.002847:2020-12-04,sz.002847,B1,2020-12-04,,19,,False,True,crosses_dev_boundary,True,False,,,该证券自该日起的 20 自身交易日窗跨入 2021：窗口不完整、保留并标记；实际终点落在 2021，需单独授权读取后才能确定，本审计不推算、已实现 19/20 个自身交易日
boundary_anchor,sz.002869:2020-12-04,sz.002869,B1,2020-12-04,,19,,False,True,crosses_dev_boundary,True,False,,,该证券自该日起的 20 自身交易日窗跨入 2021：窗口不完整、保留并标记；实际终点落在 2021，需单独授权读取后才能确定，本审计不推算、已实现 19/20 个自身交易日
boundary_anchor,sz.002882:2020-12-04,sz.002882,B1,2020-12-04,,19,,False,True,crosses_dev_boundary,True,False,,,该证券自该日起的 20 自身交易日窗跨入 2021：窗口不完整、保留并标记；实际终点落在 2021，需单独授权读取后才能确定，本审计不推算、已实现 19/20 个自身交易日
boundary_anchor,sz.002903:2020-12-04,sz.002903,B1,2020-12-04,,19,,False,True,crosses_dev_boundary,True,False,,,该证券自该日起的 20 自身交易日窗跨入 2021：窗口不完整、保留并标记；实际终点落在 2021，需单独授权读取后才能确定，本审计不推算、已实现 19/20 个自身交易日
boundary_anchor,sz.002916:2020-12-04,sz.002916,B1,2020-12-04,,19,,False,True,crosses_dev_boundary,True,False,,,该证券自该日起的 20 自身交易日窗跨入 2021：窗口不完整、保留并标记；实际终点落在 2021，需单独授权读取后才能确定，本审计不推算、已实现 19/20 个自身交易日
boundary_anchor,sz.002919:2020-12-04,sz.002919,B1,2020-12-04,,19,,False,True,crosses_dev_boundary,True,False,,,该证券自该日起的 20 自身交易日窗跨入 2021：窗口不完整、保留并标记；实际终点落在 2021，需单独授权读取后才能确定，本审计不推算、已实现 19/20 个自身交易日
boundary_anchor,sz.002941:2020-12-04,sz.002941,B1,2020-12-04,,19,,False,True,crosses_dev_boundary,True,False,,,该证券自该日起的 20 自身交易日窗跨入 2021：窗口不完整、保留并标记；实际终点落在 2021，需单独授权读取后才能确定，本审计不推算、已实现 19/20 个自身交易日
delisted_symbol,sh.600005:2017-02-14,sh.600005,B1,2017-02-14,,0,,False,False,terminated_no_recovery_quote,True,False,,,Dev 面板在该日之后无该证券行情：沙箱物理上不含其后续报价，禁止用后来年份报价强行结算；样本保留、标记不可评价
delisted_symbol,sh.600069:2020-08-27,sh.600069,B1,2020-08-27,,0,,False,False,terminated_no_recovery_quote,True,False,,,Dev 面板在该日之后无该证券行情：沙箱物理上不含其后续报价，禁止用后来年份报价强行结算；样本保留、标记不可评价
delisted_symbol,sh.600074:2020-06-02,sh.600074,B1,2020-06-02,,0,,False,False,terminated_no_recovery_quote,True,False,,,Dev 面板在该日之后无该证券行情：沙箱物理上不含其后续报价，禁止用后来年份报价强行结算；样本保留、标记不可评价
delisted_symbol,sh.600175:2020-08-14,sh.600175,B1,2020-08-14,,0,,False,False,terminated_no_recovery_quote,True,False,,,Dev 面板在该日之后无该证券行情：沙箱物理上不含其后续报价，禁止用后来年份报价强行结算；样本保留、标记不可评价
delisted_symbol,sh.600240:2020-02-05,sh.600240,B1,2020-02-05,,0,,False,False,terminated_no_recovery_quote,True,False,,,Dev 面板在该日之后无该证券行情：沙箱物理上不含其后续报价，禁止用后来年份报价强行结算；样本保留、标记不可评价
delisted_symbol,sh.600270:2018-12-28,sh.600270,B1,2018-12-28,,0,,False,False,terminated_no_recovery_quote,True,False,,,Dev 面板在该日之后无该证券行情：沙箱物理上不含其后续报价，禁止用后来年份报价强行结算；样本保留、标记不可评价
delisted_symbol,sh.600401:2019-07-12,sh.600401,B1,2019-07-12,,0,,False,False,terminated_no_recovery_quote,True,False,,,Dev 面板在该日之后无该证券行情：沙箱物理上不含其后续报价，禁止用后来年份报价强行结算；样本保留、标记不可评价
delisted_symbol,sh.600432:2018-07-13,sh.600432,B1,2018-07-13,,0,,False,False,terminated_no_recovery_quote,True,False,,,Dev 面板在该日之后无该证券行情：沙箱物理上不含其后续报价，禁止用后来年份报价强行结算；样本保留、标记不可评价
delisted_symbol,sh.600656:2016-05-13,sh.600656,B1,2016-05-13,,0,,False,False,terminated_no_recovery_quote,True,False,,,Dev 面板在该日之后无该证券行情：沙箱物理上不含其后续报价，禁止用后来年份报价强行结算；样本保留、标记不可评价
delisted_symbol,sh.600680:2019-05-24,sh.600680,B1,2019-05-24,,0,,False,False,terminated_no_recovery_quote,True,False,,,Dev 面板在该日之后无该证券行情：沙箱物理上不含其后续报价，禁止用后来年份报价强行结算；样本保留、标记不可评价
delisted_symbol,sh.600747:2019-12-12,sh.600747,B1,2019-12-12,,0,,False,False,terminated_no_recovery_quote,True,False,,,Dev 面板在该日之后无该证券行情：沙箱物理上不含其后续报价，禁止用后来年份报价强行结算；样本保留、标记不可评价
delisted_symbol,sh.600806:2018-07-13,sh.600806,B1,2018-07-13,,0,,False,False,terminated_no_recovery_quote,True,False,,,Dev 面板在该日之后无该证券行情：沙箱物理上不含其后续报价，禁止用后来年份报价强行结算；样本保留、标记不可评价
delisted_symbol,sh.600832:2015-05-20,sh.600832,B1,2015-05-20,,0,,False,False,terminated_no_recovery_quote,True,False,,,Dev 面板在该日之后无该证券行情：沙箱物理上不含其后续报价，禁止用后来年份报价强行结算；样本保留、标记不可评价
delisted_symbol,sh.601299:2015-05-20,sh.601299,B1,2015-05-20,,0,,False,False,terminated_no_recovery_quote,True,False,,,Dev 面板在该日之后无该证券行情：沙箱物理上不含其后续报价，禁止用后来年份报价强行结算；样本保留、标记不可评价
delisted_symbol,sh.601558:2020-07-02,sh.601558,B1,2020-07-02,,0,,False,False,terminated_no_recovery_quote,True,False,,,Dev 面板在该日之后无该证券行情：沙箱物理上不含其后续报价，禁止用后来年份报价强行结算；样本保留、标记不可评价
delisted_symbol,sz.000018:2020-01-07,sz.000018,B1,2020-01-07,,0,,False,False,terminated_no_recovery_quote,True,False,,,Dev 面板在该日之后无该证券行情：沙箱物理上不含其后续报价，禁止用后来年份报价强行结算；样本保留、标记不可评价
delisted_symbol,sz.000022:2018-12-26,sz.000022,B1,2018-12-26,,0,,False,False,terminated_no_recovery_quote,True,False,,,Dev 面板在该日之后无该证券行情：沙箱物理上不含其后续报价，禁止用后来年份报价强行结算；样本保留、标记不可评价
delisted_symbol,sz.000024:2015-12-30,sz.000024,B1,2015-12-30,,0,,False,False,terminated_no_recovery_quote,True,False,,,Dev 面板在该日之后无该证券行情：沙箱物理上不含其后续报价，禁止用后来年份报价强行结算；样本保留、标记不可评价
delisted_symbol,sz.000033:2017-07-07,sz.000033,B1,2017-07-07,,0,,False,False,terminated_no_recovery_quote,True,False,,,Dev 面板在该日之后无该证券行情：沙箱物理上不含其后续报价，禁止用后来年份报价强行结算；样本保留、标记不可评价
delisted_symbol,sz.000043:2019-12-16,sz.000043,B1,2019-12-16,,0,,False,False,terminated_no_recovery_quote,True,False,,,Dev 面板在该日之后无该证券行情：沙箱物理上不含其后续报价，禁止用后来年份报价强行结算；样本保留、标记不可评价
delisted_symbol,sz.000418:2019-06-21,sz.000418,B1,2019-06-21,,0,,False,False,terminated_no_recovery_quote,True,False,,,Dev 面板在该日之后无该证券行情：沙箱物理上不含其后续报价，禁止用后来年份报价强行结算；样本保留、标记不可评价
delisted_symbol,sz.000511:2018-07-18,sz.000511,B1,2018-07-18,,0,,False,False,terminated_no_recovery_quote,True,False,,,Dev 面板在该日之后无该证券行情：沙箱物理上不含其后续报价，禁止用后来年份报价强行结算；样本保留、标记不可评价
delisted_symbol,sz.000594:2015-07-13,sz.000594,B1,2015-07-13,,0,,False,False,terminated_no_recovery_quote,True,False,,,Dev 面板在该日之后无该证券行情：沙箱物理上不含其后续报价，禁止用后来年份报价强行结算；样本保留、标记不可评价
delisted_symbol,sz.000693:2019-07-09,sz.000693,B1,2019-07-09,,0,,False,False,terminated_no_recovery_quote,True,False,,,Dev 面板在该日之后无该证券行情：沙箱物理上不含其后续报价，禁止用后来年份报价强行结算；样本保留、标记不可评价
delisted_symbol,sz.000748:2017-01-18,sz.000748,B1,2017-01-18,,0,,False,False,terminated_no_recovery_quote,True,False,,,Dev 面板在该日之后无该证券行情：沙箱物理上不含其后续报价，禁止用后来年份报价强行结算；样本保留、标记不可评价
delisted_symbol,sz.000916:2017-12-25,sz.000916,B1,2017-12-25,,0,,False,False,terminated_no_recovery_quote,True,False,,,Dev 面板在该日之后无该证券行情：沙箱物理上不含其后续报价，禁止用后来年份报价强行结算；样本保留、标记不可评价
delisted_symbol,sz.000939:2020-12-17,sz.000939,B1,2020-12-17,,0,,False,False,terminated_no_recovery_quote,True,False,,,Dev 面板在该日之后无该证券行情：沙箱物理上不含其后续报价，禁止用后来年份报价强行结算；样本保留、标记不可评价
delisted_symbol,sz.000979:2018-12-28,sz.000979,B1,2018-12-28,,0,,False,False,terminated_no_recovery_quote,True,False,,,Dev 面板在该日之后无该证券行情：沙箱物理上不含其后续报价，禁止用后来年份报价强行结算；样本保留、标记不可评价
delisted_symbol,sz.002018:2019-11-01,sz.002018,B1,2019-11-01,,0,,False,False,terminated_no_recovery_quote,True,False,,,Dev 面板在该日之后无该证券行情：沙箱物理上不含其后续报价，禁止用后来年份报价强行结算；样本保留、标记不可评价
delisted_symbol,sz.002070:2019-07-09,sz.002070,B1,2019-07-09,,0,,False,False,terminated_no_recovery_quote,True,False,,,Dev 面板在该日之后无该证券行情：沙箱物理上不含其后续报价，禁止用后来年份报价强行结算；样本保留、标记不可评价
delisted_symbol,sz.002143:2019-11-29,sz.002143,B1,2019-11-29,,0,,False,False,terminated_no_recovery_quote,True,False,,,Dev 面板在该日之后无该证券行情：沙箱物理上不含其后续报价，禁止用后来年份报价强行结算；样本保留、标记不可评价
delisted_symbol,sz.002220:2020-08-11,sz.002220,B1,2020-08-11,,0,,False,False,terminated_no_recovery_quote,True,False,,,Dev 面板在该日之后无该证券行情：沙箱物理上不含其后续报价，禁止用后来年份报价强行结算；样本保留、标记不可评价
delisted_symbol,sz.002477:2019-10-16,sz.002477,B1,2019-10-16,,0,,False,False,terminated_no_recovery_quote,True,False,,,Dev 面板在该日之后无该证券行情：沙箱物理上不含其后续报价，禁止用后来年份报价强行结算；样本保留、标记不可评价
