时间,代码,名称,开盘价,收盘价,最高价,最低价,成交量,成交额,涨幅,振幅
2015-07-01 10:02:00,sz002349,精华制药,41.58,41.42,41.58,41.42,285,1183162,-0.07,0.39
2015-07-01 10:03:00,sz002349,精华制药,41.49,41.42,41.49,41.42,231,957768,0.0,0.17
2015-07-01 10:04:00,sz002349,精华制药,41.31,41.2,41.31,41.2,908,3742401,-0.53,0.27
2015-07-01 10:05:00,sz002349,精华制药,41.2,41.22,41.22,41.2,662,2727663,0.05,0.05
2015-07-01 10:06:00,sz002349,精华制药,41.3,41.3,41.35,41.3,437,1805644,0.19,0.12
2015-07-01 10:07:00,sz002349,精华制药,41.33,41.3,41.39,41.3,556,2299181,0.0,0.22
2015-07-01 10:08:00,sz002349,精华制药,41.33,41.3,41.33,41.3,173,714588,0.0,0.07
2015-07-01 10:09:00,sz002349,精华制药,41.27,41.22,41.27,41.21,417,1719462,-0.19,0.15
2015-07-01 10:10:00,sz002349,精华制药,41.2,41.15,41.2,41.15,266,1095480,-0.17,0.12
2015-07-01 10:11:00,sz002349,精华制药,41.15,41.0,41.15,41.0,500,2053606,-0.36,0.36
2015-07-01 10:12:00,sz002349,精华制药,40.75,40.88,40.88,40.55,207,841478,-0.29,0.8
2015-07-01 10:13:00,sz002349,精华制药,40.88,40.67,40.88,40.61,75,305193,-0.51,0.66
2015-07-01 10:14:00,sz002349,精华制药,40.67,40.89,40.89,40.67,196,799016,0.54,0.54
2015-07-01 10:15:00,sz002349,精华制药,40.8,40.8,40.83,40.8,127,518354,-0.22,0.07
2015-07-01 10:16:00,sz002349,精华制药,40.89,40.99,40.99,40.89,73,298807,0.47,0.25
2015-07-01 10:17:00,sz002349,精华制药,40.91,41.11,41.11,40.91,134,549482,0.29,0.49
2015-07-01 10:18:00,sz002349,精华制药,41.0,41.0,41.12,41.0,157,643964,-0.27,0.29
2015-07-01 10:19:00,sz002349,精华制药,41.15,41.14,41.15,41.14,242,995803,0.34,0.02
2015-07-01 10:20:00,sz002349,精华制药,41.05,41.0,41.05,41.0,180,738045,-0.34,0.12
2015-07-01 10:21:00,sz002349,精华制药,40.96,41.0,41.0,40.96,102,417961,0.0,0.1
2015-07-01 10:22:00,sz002349,精华制药,41.0,41.0,41.0,41.0,264,1082400,0.0,0.0
2015-07-01 10:23:00,sz002349,精华制药,41.0,41.05,41.06,41.0,75,307897,0.12,0.15
2015-07-01 10:24:00,sz002349,精华制药,41.14,41.15,41.15,41.13,189,777571,0.24,0.05
2015-07-01 10:25:00,sz002349,精华制药,41.17,41.2,41.2,41.17,678,2792952,0.12,0.07
2015-07-01 10:26:00,sz002349,精华制药,41.2,41.19,41.2,41.19,226,930932,-0.02,0.02
2015-07-01 10:27:00,sz002349,精华制药,41.17,41.06,41.17,41.06,158,649346,-0.32,0.27
2015-07-01 10:28:00,sz002349,精华制药,41.06,40.92,41.06,40.92,135,553396,-0.34,0.34
2015-07-01 10:29:00,sz002349,精华制药,40.92,40.92,40.92,40.82,177,724022,0.0,0.24
2015-07-01 10:30:00,sz002349,精华制药,40.96,41.09,41.09,40.91,75,307013,0.42,0.44
2015-07-01 10:31:00,sz002349,精华制药,41.09,41.15,41.15,40.98,111,455541,0.15,0.41
2015-07-01 10:32:00,sz002349,精华制药,41.15,41.17,41.17,41.15,579,2382643,0.05,0.05
2015-07-01 10:33:00,sz002349,精华制药,41.19,41.18,41.19,41.18,270,1111963,0.02,0.02
2015-07-01 10:34:00,sz002349,精华制药,41.17,41.09,41.17,41.09,179,736563,-0.22,0.19
2015-07-01 10:35:00,sz002349,精华制药,41.14,41.06,41.14,41.05,239,982364,-0.07,0.22
2015-07-01 10:36:00,sz002349,精华制药,41.07,41.14,41.14,41.04,87,357387,0.19,0.24
2015-07-01 10:37:00,sz002349,精华制药,41.14,41.14,41.14,41.07,151,621081,0.0,0.17
2015-07-01 10:38:00,sz002349,精华制药,41.15,41.14,41.15,41.14,393,1616960,0.0,0.02
2015-07-01 10:39:00,sz002349,精华制药,41.14,41.11,41.14,41.1,98,402901,-0.07,0.1
2015-07-01 10:40:00,sz002349,精华制药,41.11,41.11,41.11,41.08,267,1097520,0.0,0.07
2015-07-01 10:41:00,sz002349,精华制药,41.11,41.19,41.19,41.11,633,2606179,0.19,0.19
2015-07-01 10:42:00,sz002349,精华制药,41.2,41.29,41.29,41.2,978,4034633,0.24,0.22
2015-07-01 10:43:00,sz002349,精华制药,41.3,41.5,41.5,41.3,966,3998430,0.51,0.48
2015-07-01 10:44:00,sz002349,精华制药,41.5,41.41,41.5,41.41,424,1756170,-0.22,0.22
2015-07-01 10:45:00,sz002349,精华制药,41.4,41.33,41.4,41.33,318,1315917,-0.19,0.17
2015-07-01 10:46:00,sz002349,精华制药,41.3,41.14,41.3,41.14,181,746426,-0.46,0.39
2015-07-01 10:47:00,sz002349,精华制药,41.14,41.05,41.14,41.05,248,1018826,-0.22,0.22
2015-07-01 10:48:00,sz002349,精华制药,41.08,41.07,41.1,41.07,204,838145,0.05,0.07
2015-07-01 10:49:00,sz002349,精华制药,41.1,41.09,41.1,41.07,152,624502,0.05,0.07
2015-07-01 10:50:00,sz002349,精华制药,41.1,41.08,41.1,41.08,192,789019,-0.02,0.05
2015-07-01 10:51:00,sz002349,精华制药,41.08,41.09,41.09,41.08,128,525923,0.02,0.02
2015-07-01 10:52:00,sz002349,精华制药,41.09,41.08,41.09,41.08,97,398542,-0.02,0.02
2015-07-01 10:53:00,sz002349,精华制药,41.08,41.05,41.08,41.05,203,833741,-0.07,0.07
2015-07-01 10:54:00,sz002349,精华制药,41.01,41.0,41.01,41.0,221,906241,-0.12,0.02
2015-07-01 10:55:00,sz002349,精华制药,41.0,40.95,41.0,40.95,102,417958,-0.12,0.12
2015-07-01 10:56:00,sz002349,精华制药,41.0,41.01,41.01,41.0,99,405942,0.15,0.02
2015-07-01 10:57:00,sz002349,精华制药,41.08,41.1,41.1,41.08,98,402712,0.22,0.05
2015-07-01 10:58:00,sz002349,精华制药,41.1,41.1,41.1,41.1,446,1833060,0.0,0.0
2015-07-01 10:59:00,sz002349,精华制药,41.04,41.0,41.04,41.0,140,574115,-0.24,0.1
2015-07-01 11:00:00,sz002349,精华制药,41.0,41.08,41.08,41.0,96,394128,0.2,0.2
2015-07-01 11:01:00,sz002349,精华制药,41.11,41.14,41.14,41.11,194,797853,0.15,0.07
2015-07-01 11:02:00,sz002349,精华制药,41.18,41.18,41.2,41.18,368,1515552,0.1,0.05
2015-07-01 11:03:00,sz002349,精华制药,41.21,41.18,41.23,41.18,68,280245,0.0,0.12
2015-07-01 11:04:00,sz002349,精华制药,41.23,41.34,41.35,41.23,71,293346,0.39,0.29
2015-07-01 11:05:00,sz002349,精华制药,41.35,41.33,41.35,41.16,105,432917,-0.02,0.46
2015-07-01 11:06:00,sz002349,精华制药,41.25,41.25,41.25,41.18,117,482345,-0.19,0.17
2015-07-01 11:07:00,sz002349,精华制药,41.33,41.27,41.33,41.26,163,672827,0.05,0.17
2015-07-01 11:08:00,sz002349,精华制药,41.27,41.25,41.27,41.25,154,635476,-0.05,0.05
2015-07-01 11:09:00,sz002349,精华制药,41.26,41.25,41.26,41.2,54,222662,0.0,0.15
2015-07-01 11:10:00,sz002349,精华制药,41.2,41.25,41.25,41.2,167,688725,0.0,0.12
2015-07-01 11:11:00,sz002349,精华制药,41.27,41.25,41.27,41.25,158,651950,0.0,0.05
2015-07-01 11:12:00,sz002349,精华制药,41.2,41.16,41.28,41.16,489,2014920,-0.22,0.29
2015-07-01 11:13:00,sz002349,精华制药,41.2,41.1,41.2,41.1,255,1048586,-0.15,0.24
2015-07-01 11:14:00,sz002349,精华制药,41.1,41.01,41.1,41.0,67,275008,-0.22,0.24
2015-07-01 11:15:00,sz002349,精华制药,41.1,41.15,41.18,41.1,424,1745016,0.34,0.2
2015-07-01 11:16:00,sz002349,精华制药,41.12,41.12,41.15,41.12,84,345492,-0.07,0.07
2015-07-01 11:17:00,sz002349,精华制药,41.06,41.12,41.12,41.06,32,131452,0.0,0.15
2015-07-01 11:18:00,sz002349,精华制药,41.12,41.12,41.15,41.12,242,995208,0.0,0.07
2015-07-01 11:19:00,sz002349,精华制药,41.14,41.04,41.14,41.03,74,303851,-0.19,0.27
2015-07-01 11:20:00,sz002349,精华制药,41.01,40.98,41.01,40.98,180,737928,-0.15,0.07
2015-07-01 11:21:00,sz002349,精华制药,40.88,40.84,40.94,40.84,194,793532,-0.34,0.24
2015-07-01 11:22:00,sz002349,精华制药,40.78,40.82,40.85,40.78,82,334607,-0.05,0.17
2015-07-01 11:23:00,sz002349,精华制药,40.83,40.98,40.98,40.83,42,171986,0.39,0.37
2015-07-01 11:24:00,sz002349,精华制药,40.98,40.98,40.98,40.98,153,626992,0.0,0.0
2015-07-01 11:25:00,sz002349,精华制药,41.01,41.05,41.05,40.88,285,1169313,0.17,0.41
2015-07-01 11:26:00,sz002349,精华制药,41.15,41.15,41.15,41.07,198,814375,0.24,0.19
2015-07-01 11:27:00,sz002349,精华制药,41.01,41.01,41.01,41.01,97,397797,-0.34,0.0
2015-07-01 11:28:00,sz002349,精华制药,41.01,41.0,41.01,41.0,148,606826,-0.02,0.02
2015-07-01 11:29:00,sz002349,精华制药,41.0,41.0,41.0,41.0,64,262400,0.0,0.0
2015-07-01 11:30:00,sz002349,精华制药,40.9,40.82,40.9,40.82,90,367884,-0.44,0.2
2015-07-01 13:01:00,sz002349,精华制药,40.88,40.75,40.88,40.75,98,400410,-0.17,0.32
2015-07-01 13:02:00,sz002349,精华制药,40.75,40.7,40.75,40.7,153,622890,-0.12,0.12
2015-07-01 13:03:00,sz002349,精华制药,40.7,40.71,40.8,40.7,79,321672,0.02,0.25
2015-07-01 13:04:00,sz002349,精华制药,40.71,40.79,40.79,40.71,169,688007,0.2,0.2
2015-07-01 13:05:00,sz002349,精华制药,40.8,40.88,40.88,40.75,237,967721,0.22,0.32
2015-07-01 13:06:00,sz002349,精华制药,41.0,40.98,41.0,40.98,86,352554,0.24,0.05
2015-07-01 13:07:00,sz002349,精华制药,41.14,40.98,41.14,40.98,159,653710,0.0,0.39
2015-07-01 13:08:00,sz002349,精华制药,40.98,40.98,40.98,40.8,67,273448,0.0,0.44
2015-07-01 13:09:00,sz002349,精华制药,40.8,40.75,40.8,40.75,42,171253,-0.56,0.12
2015-07-01 13:10:00,sz002349,精华制药,40.75,40.62,40.75,40.6,264,1073603,-0.32,0.37
2015-07-01 13:11:00,sz002349,精华制药,40.7,40.45,40.7,40.45,297,1203785,-0.42,0.62
2015-07-01 13:12:00,sz002349,精华制药,40.45,40.24,40.45,40.19,81,326074,-0.52,0.64
2015-07-01 13:13:00,sz002349,精华制药,40.24,40.25,40.25,40.24,149,599612,0.02,0.02
2015-07-01 13:14:00,sz002349,精华制药,40.25,40.27,40.27,40.25,80,322048,0.05,0.05
2015-07-01 13:15:00,sz002349,精华制药,40.5,40.44,40.5,40.44,553,2237375,0.42,0.15
2015-07-01 13:16:00,sz002349,精华制药,40.44,40.34,40.44,40.34,277,1118976,-0.25,0.25
2015-07-01 13:17:00,sz002349,精华制药,40.44,40.44,40.45,40.44,150,606627,0.25,0.02
2015-07-01 13:18:00,sz002349,精华制药,40.54,40.5,40.54,40.44,55,222485,0.15,0.25
2015-07-01 13:19:00,sz002349,精华制药,40.44,40.54,40.54,40.32,86,347835,0.1,0.54
2015-07-01 13:20:00,sz002349,精华制药,40.44,40.44,40.44,40.31,132,533288,-0.25,0.32
2015-07-01 13:21:00,sz002349,精华制药,40.44,40.55,40.55,40.43,96,388697,0.27,0.3
2015-07-01 13:22:00,sz002349,精华制药,40.69,40.69,40.7,40.69,339,1379458,0.35,0.02
2015-07-01 13:23:00,sz002349,精华制药,40.55,40.44,40.55,40.44,25,101110,-0.61,0.27
2015-07-01 13:24:00,sz002349,精华制药,40.44,40.36,40.44,40.36,54,218119,-0.2,0.2
2015-07-01 13:25:00,sz002349,精华制药,40.36,40.36,40.36,40.36,97,391492,0.0,0.0
2015-07-01 13:26:00,sz002349,精华制药,40.36,40.59,40.59,40.36,190,767846,0.57,0.57
2015-07-01 13:27:00,sz002349,精华制药,40.41,40.4,40.41,40.4,25,101017,-0.47,0.02
2015-07-01 13:28:00,sz002349,精华制药,40.36,40.58,40.58,40.33,498,2010801,0.45,0.62
2015-07-01 13:29:00,sz002349,精华制药,40.35,40.68,40.68,40.35,65,263808,0.25,0.81
2015-07-01 13:30:00,sz002349,精华制药,40.68,40.75,40.75,40.68,69,280867,0.17,0.17
2015-07-01 13:31:00,sz002349,精华制药,40.75,40.68,40.79,40.68,64,260420,-0.17,0.27
2015-07-01 13:32:00,sz002349,精华制药,40.55,40.65,40.65,40.52,61,247500,-0.07,0.32
2015-07-01 13:33:00,sz002349,精华制药,40.53,40.53,40.53,40.53,42,170226,-0.3,0.0
2015-07-01 13:34:00,sz002349,精华制药,40.53,40.44,40.53,40.44,99,400926,-0.22,0.22
2015-07-01 13:35:00,sz002349,精华制药,40.48,40.37,40.48,40.34,141,569120,-0.17,0.35
2015-07-01 13:36:00,sz002349,精华制药,40.2,40.2,40.2,40.2,324,1302480,-0.42,0.0
2015-07-01 13:37:00,sz002349,精华制药,40.21,40.23,40.23,40.2,80,321657,0.07,0.07
2015-07-01 13:38:00,sz002349,精华制药,40.0,40.21,40.21,40.0,622,2491359,-0.05,0.52
2015-07-01 13:39:00,sz002349,精华制药,40.03,40.0,40.21,40.0,278,1113329,-0.52,0.52
2015-07-01 13:40:00,sz002349,精华制药,39.95,39.99,39.99,39.81,252,1005072,-0.02,0.45
2015-07-01 13:41:00,sz002349,精华制药,40.01,39.97,40.02,39.97,144,576073,-0.05,0.13
2015-07-01 13:42:00,sz002349,精华制药,40.01,39.91,40.05,39.85,354,1412851,-0.15,0.5
2015-07-01 13:43:00,sz002349,精华制药,39.99,39.97,39.99,39.95,210,839112,0.15,0.1
2015-07-01 13:44:00,sz002349,精华制药,39.97,39.9,39.97,39.9,142,567144,-0.18,0.18
2015-07-01 13:45:00,sz002349,精华制药,39.86,39.82,39.86,39.82,270,1075455,-0.2,0.1
2015-07-01 13:46:00,sz002349,精华制药,39.82,39.82,39.82,39.78,252,1002895,0.0,0.1
2015-07-01 13:47:00,sz002349,精华制药,39.82,39.7,39.82,39.7,193,767982,-0.3,0.3
2015-07-01 13:48:00,sz002349,精华制药,39.5,39.69,39.69,39.5,494,1957593,-0.03,0.48
2015-07-01 13:49:00,sz002349,精华制药,39.76,39.76,39.82,39.76,124,493136,0.18,0.15
2015-07-01 13:50:00,sz002349,精华制药,39.71,39.88,39.88,39.71,131,521304,0.3,0.43
2015-07-01 13:51:00,sz002349,精华制药,39.88,39.7,39.88,39.7,301,1197816,-0.45,0.45
2015-07-01 13:52:00,sz002349,精华制药,39.72,39.6,39.72,39.6,198,785100,-0.25,0.3
2015-07-01 13:53:00,sz002349,精华制药,39.79,39.8,39.88,39.63,240,955206,0.51,0.63
2015-07-01 13:54:00,sz002349,精华制药,39.88,39.89,39.89,39.88,47,187479,0.23,0.03
2015-07-01 13:55:00,sz002349,精华制药,39.96,39.97,39.97,39.96,123,491558,0.2,0.03
2015-07-01 13:56:00,sz002349,精华制药,40.0,40.07,40.07,40.0,218,873057,0.25,0.18
2015-07-01 13:57:00,sz002349,精华制药,40.06,40.06,40.3,40.06,199,797361,-0.02,0.6
2015-07-01 13:58:00,sz002349,精华制药,40.25,40.28,40.28,40.25,211,849610,0.55,0.07
2015-07-01 13:59:00,sz002349,精华制药,40.25,40.06,40.28,40.06,192,772159,-0.55,0.55
2015-07-01 14:00:00,sz002349,精华制药,40.0,39.83,40.0,39.83,112,447452,-0.57,0.42
2015-07-01 14:01:00,sz002349,精华制药,39.83,39.83,39.84,39.8,169,672990,0.0,0.1
2015-07-01 14:02:00,sz002349,精华制药,39.83,39.9,39.9,39.8,80,318654,0.18,0.25
2015-07-01 14:03:00,sz002349,精华制药,40.0,39.99,40.0,39.91,152,607744,0.23,0.23
2015-07-01 14:04:00,sz002349,精华制药,39.85,39.72,39.85,39.72,196,780554,-0.68,0.33
2015-07-01 14:05:00,sz002349,精华制药,39.8,39.7,39.8,39.7,96,381710,-0.05,0.25
2015-07-01 14:06:00,sz002349,精华制药,39.7,39.7,39.7,39.62,91,360973,0.0,0.2
2015-07-01 14:07:00,sz002349,精华制药,39.7,39.65,39.8,39.65,51,202519,-0.13,0.38
2015-07-01 14:08:00,sz002349,精华制药,39.7,39.52,39.7,39.52,169,669598,-0.33,0.45
2015-07-01 14:09:00,sz002349,精华制药,39.52,39.38,39.52,39.38,238,938577,-0.35,0.35
2015-07-01 14:10:00,sz002349,精华制药,39.3,39.08,39.3,39.08,332,1299911,-0.76,0.56
2015-07-01 14:11:00,sz002349,精华制药,39.1,39.0,39.1,39.0,506,1975333,-0.2,0.26
2015-07-01 14:12:00,sz002349,精华制药,39.0,38.99,39.0,38.99,693,2702278,-0.03,0.03
2015-07-01 14:13:00,sz002349,精华制药,38.95,39.32,39.32,38.95,388,1516380,0.85,0.95
2015-07-01 14:14:00,sz002349,精华制药,39.37,39.31,39.37,39.31,118,464263,-0.03,0.15
2015-07-01 14:15:00,sz002349,精华制药,39.3,39.0,39.3,39.0,258,1008774,-0.79,0.76
2015-07-01 14:16:00,sz002349,精华制药,38.9,38.61,38.9,38.61,240,929312,-1.0,0.74
2015-07-01 14:17:00,sz002349,精华制药,38.01,37.77,38.01,37.77,854,3242505,-2.18,0.62
2015-07-01 14:18:00,sz002349,精华制药,37.91,37.8,37.91,37.8,737,2791705,0.08,0.29
2015-07-01 14:19:00,sz002349,精华制药,37.82,37.86,37.88,37.82,258,976564,0.16,0.16
2015-07-01 14:20:00,sz002349,精华制药,37.9,38.01,38.01,37.9,683,2593564,0.4,0.29
2015-07-01 14:21:00,sz002349,精华制药,38.3,38.3,38.3,38.29,130,497863,0.76,0.03
2015-07-01 14:22:00,sz002349,精华制药,38.35,38.45,38.45,38.35,251,963964,0.39,0.26
2015-07-01 14:23:00,sz002349,精华制药,38.45,38.18,38.45,38.18,307,1176930,-0.7,0.7
2015-07-01 14:24:00,sz002349,精华制药,38.18,38.07,38.18,38.07,264,1005674,-0.29,0.29
2015-07-01 14:25:00,sz002349,精华制药,38.07,38.08,38.08,38.07,136,517803,0.03,0.03
2015-07-01 14:26:00,sz002349,精华制药,38.05,38.2,38.2,38.05,100,380938,0.32,0.39
2015-07-01 14:27:00,sz002349,精华制药,38.1,38.35,38.35,38.1,231,884383,0.39,0.65
2015-07-01 14:28:00,sz002349,精华制药,38.3,38.35,38.35,38.24,181,693388,0.0,0.29
2015-07-01 14:29:00,sz002349,精华制药,38.3,38.5,38.5,38.3,140,538528,0.39,0.52
2015-07-01 14:30:00,sz002349,精华制药,38.46,38.35,38.46,38.33,118,453170,-0.39,0.34
2015-07-01 14:31:00,sz002349,精华制药,38.3,38.2,38.3,38.2,192,734718,-0.39,0.26
2015-07-01 14:32:00,sz002349,精华制药,38.17,38.1,38.17,38.1,192,731961,-0.26,0.18
2015-07-01 14:33:00,sz002349,精华制药,38.11,38.0,38.11,38.0,398,1514935,-0.26,0.29
2015-07-01 14:34:00,sz002349,精华制药,38.0,37.9,38.0,37.9,312,1184121,-0.26,0.26
2015-07-01 14:35:00,sz002349,精华制药,37.84,37.7,37.84,37.7,215,812402,-0.53,0.37
2015-07-01 14:36:00,sz002349,精华制药,37.68,37.37,37.68,37.37,283,1060582,-0.88,0.82
2015-07-01 14:37:00,sz002349,精华制药,37.35,37.16,37.35,37.16,374,1392934,-0.56,0.51
2015-07-01 14:38:00,sz002349,精华制药,37.15,37.15,37.15,37.11,661,2454051,-0.03,0.11
2015-07-01 14:39:00,sz002349,精华制药,37.15,37.12,37.15,37.12,346,1284658,-0.08,0.08
2015-07-01 14:40:00,sz002349,精华制药,37.15,37.21,37.21,37.15,266,988832,0.24,0.16
2015-07-01 14:41:00,sz002349,精华制药,37.45,37.74,37.74,37.38,211,790159,1.42,0.97
2015-07-01 14:42:00,sz002349,精华制药,37.9,37.7,37.93,37.7,186,703796,-0.11,0.61
2015-07-01 14:43:00,sz002349,精华制药,37.5,37.35,37.5,37.35,203,758842,-0.93,0.4
2015-07-01 14:44:00,sz002349,精华制药,37.2,37.06,37.2,37.06,1178,4368210,-0.78,0.37
2015-07-01 14:45:00,sz002349,精华制药,36.98,36.97,36.98,36.97,1197,4425749,-0.24,0.03
2015-07-01 14:46:00,sz002349,精华制药,36.97,36.97,36.97,36.97,572,2114683,0.0,0.0
2015-07-01 14:47:00,sz002349,精华制药,36.97,36.97,36.97,36.97,493,1822620,0.0,0.0
2015-07-01 14:48:00,sz002349,精华制药,37.0,36.97,37.0,36.97,148,547420,0.0,0.08
2015-07-01 14:49:00,sz002349,精华制药,36.97,36.97,36.97,36.97,189,698733,0.0,0.0
2015-07-01 14:50:00,sz002349,精华制药,36.97,36.97,36.97,36.97,289,1068432,0.0,0.0
2015-07-01 14:51:00,sz002349,精华制药,36.97,36.97,36.97,36.97,39,144182,0.0,0.0
2015-07-01 14:52:00,sz002349,精华制药,36.97,36.97,36.97,36.97,7,25879,0.0,0.0
2015-07-01 14:53:00,sz002349,精华制药,36.97,36.97,36.97,36.97,14,51757,0.0,0.0
2015-07-01 14:54:00,sz002349,精华制药,36.97,36.97,36.97,36.97,14,51757,0.0,0.0
2015-07-01 14:55:00,sz002349,精华制药,36.97,36.97,36.97,36.97,75,277274,0.0,0.0
2015-07-01 14:56:00,sz002349,精华制药,36.97,36.97,36.97,36.97,531,1963107,0.0,0.0
2015-07-01 14:57:00,sz002349,精华制药,36.97,36.97,36.97,36.97,360,1330919,0.0,0.0
2015-07-01 14:58:00,sz002349,精华制药,36.97,36.97,36.97,36.97,53,195941,0.0,0.0
2015-07-01 14:59:00,sz002349,精华制药,36.97,36.97,36.97,36.97,0,0,0.0,0.0
2015-07-01 15:00:00,sz002349,精华制药,36.97,36.97,36.97,36.97,103,380791,0.0,0.0
