时间,代码,名称,开盘价,收盘价,最高价,最低价,成交量,成交额,涨幅,振幅
2015-07-01 09:56:00,sz000989,九芝堂,30.61,30.62,30.62,30.61,253,774464,-0.1,0.03
2015-07-01 09:57:00,sz000989,九芝堂,30.65,30.6,30.65,30.6,598,1831250,-0.07,0.16
2015-07-01 09:58:00,sz000989,九芝堂,30.53,30.48,30.53,30.48,303,924379,-0.39,0.16
2015-07-01 09:59:00,sz000989,九芝堂,30.44,30.4,30.44,30.4,1535,4667920,-0.26,0.13
2015-07-01 10:00:00,sz000989,九芝堂,30.4,30.44,30.48,30.4,1168,3556599,0.13,0.26
2015-07-01 10:01:00,sz000989,九芝堂,30.51,30.7,30.7,30.51,661,2025540,0.85,0.62
2015-07-01 10:02:00,sz000989,九芝堂,30.79,30.82,30.85,30.79,509,1568567,0.39,0.2
2015-07-01 10:03:00,sz000989,九芝堂,30.57,30.57,30.85,30.57,763,2332883,-0.81,0.91
2015-07-01 10:04:00,sz000989,九芝堂,30.58,30.6,30.6,30.55,661,2020361,0.1,0.16
2015-07-01 10:05:00,sz000989,九芝堂,30.61,30.6,30.61,30.6,125,382525,0.0,0.03
2015-07-01 10:06:00,sz000989,九芝堂,30.65,30.58,30.65,30.56,412,1261181,-0.07,0.29
2015-07-01 10:07:00,sz000989,九芝堂,30.65,30.64,30.65,30.64,200,612937,0.2,0.03
2015-07-01 10:08:00,sz000989,九芝堂,30.62,30.62,30.62,30.62,131,401122,-0.07,0.0
2015-07-01 10:09:00,sz000989,九芝堂,30.63,30.55,30.63,30.55,363,1110425,-0.23,0.26
2015-07-01 10:10:00,sz000989,九芝堂,30.55,30.55,30.55,30.55,641,1958255,0.0,0.0
2015-07-01 10:11:00,sz000989,九芝堂,30.55,30.59,30.59,30.55,433,1323529,0.13,0.13
2015-07-01 10:12:00,sz000989,九芝堂,30.57,30.5,30.57,30.5,1436,4387219,-0.29,0.23
2015-07-01 10:13:00,sz000989,九芝堂,30.4,30.1,30.4,30.1,342,1032761,-1.31,0.98
2015-07-01 10:14:00,sz000989,九芝堂,30.1,30.05,30.1,30.05,379,1140054,-0.17,0.17
2015-07-01 10:15:00,sz000989,九芝堂,30.05,30.08,30.08,30.02,1588,4769376,0.1,0.2
2015-07-01 10:16:00,sz000989,九芝堂,30.1,30.3,30.3,30.1,324,978380,0.73,0.66
2015-07-01 10:17:00,sz000989,九芝堂,30.37,30.44,30.44,30.37,286,868834,0.46,0.23
2015-07-01 10:18:00,sz000989,九芝堂,30.44,30.4,30.44,30.4,93,282876,-0.13,0.13
2015-07-01 10:19:00,sz000989,九芝堂,30.4,30.38,30.4,30.35,611,1855796,-0.07,0.16
2015-07-01 10:20:00,sz000989,九芝堂,30.4,30.4,30.4,30.38,209,635044,0.07,0.07
2015-07-01 10:21:00,sz000989,九芝堂,30.4,30.47,30.47,30.38,483,1467851,0.23,0.3
2015-07-01 10:22:00,sz000989,九芝堂,30.47,30.5,30.5,30.47,935,2851087,0.1,0.1
2015-07-01 10:23:00,sz000989,九芝堂,30.62,30.65,30.65,30.62,351,1075434,0.49,0.1
2015-07-01 10:24:00,sz000989,九芝堂,30.65,30.68,30.68,30.65,298,913788,0.1,0.1
2015-07-01 10:25:00,sz000989,九芝堂,30.7,30.75,30.76,30.7,303,931631,0.23,0.2
2015-07-01 10:26:00,sz000989,九芝堂,30.83,30.88,30.88,30.83,255,786901,0.42,0.16
2015-07-01 10:27:00,sz000989,九芝堂,30.85,30.74,30.85,30.7,345,1061040,-0.45,0.49
2015-07-01 10:28:00,sz000989,九芝堂,30.7,30.65,30.7,30.65,527,1617829,-0.29,0.16
2015-07-01 10:29:00,sz000989,九芝堂,30.61,30.6,30.61,30.6,58,177511,-0.16,0.03
2015-07-01 10:30:00,sz000989,九芝堂,30.6,30.7,30.7,30.6,395,1210362,0.33,0.33
2015-07-01 10:31:00,sz000989,九芝堂,30.75,30.79,30.79,30.75,75,230761,0.29,0.13
2015-07-01 10:32:00,sz000989,九芝堂,30.78,30.75,30.78,30.75,203,624816,-0.13,0.1
2015-07-01 10:33:00,sz000989,九芝堂,30.75,30.78,30.78,30.75,353,1085802,0.1,0.1
2015-07-01 10:34:00,sz000989,九芝堂,30.81,30.87,30.87,30.81,222,684283,0.29,0.19
2015-07-01 10:35:00,sz000989,九芝堂,30.85,30.75,30.85,30.75,604,1860719,-0.39,0.32
2015-07-01 10:36:00,sz000989,九芝堂,30.72,30.78,30.78,30.72,376,1156533,0.1,0.2
2015-07-01 10:37:00,sz000989,九芝堂,30.77,30.7,30.77,30.7,553,1698774,-0.26,0.23
2015-07-01 10:38:00,sz000989,九芝堂,30.62,30.62,30.62,30.62,282,863484,-0.26,0.0
2015-07-01 10:39:00,sz000989,九芝堂,30.7,30.69,30.7,30.69,182,558624,0.23,0.03
2015-07-01 10:40:00,sz000989,九芝堂,30.67,30.7,30.7,30.67,204,626002,0.03,0.1
2015-07-01 10:41:00,sz000989,九芝堂,30.71,30.9,30.9,30.71,742,2288393,0.65,0.62
2015-07-01 10:42:00,sz000989,九芝堂,30.99,31.1,31.1,30.99,838,2598898,0.65,0.36
2015-07-01 10:43:00,sz000989,九芝堂,31.11,31.18,31.18,31.11,637,1984392,0.26,0.23
2015-07-01 10:44:00,sz000989,九芝堂,31.11,31.1,31.11,31.1,1232,3831659,-0.26,0.03
2015-07-01 10:45:00,sz000989,九芝堂,31.06,31.03,31.06,31.03,452,1403411,-0.23,0.1
2015-07-01 10:46:00,sz000989,九芝堂,31.03,31.0,31.03,31.0,657,2037471,-0.1,0.1
2015-07-01 10:47:00,sz000989,九芝堂,31.02,31.1,31.1,31.02,641,1992510,0.32,0.26
2015-07-01 10:48:00,sz000989,九芝堂,31.1,31.1,31.1,31.1,469,1458590,0.0,0.0
2015-07-01 10:49:00,sz000989,九芝堂,31.1,31.05,31.1,31.05,265,823105,-0.16,0.16
2015-07-01 10:50:00,sz000989,九芝堂,31.05,31.19,31.19,31.05,312,971192,0.45,0.45
2015-07-01 10:51:00,sz000989,九芝堂,31.1,31.21,31.21,31.1,568,1770929,0.06,0.35
2015-07-01 10:52:00,sz000989,九芝堂,31.21,31.35,31.35,31.21,397,1241917,0.45,0.45
2015-07-01 10:53:00,sz000989,九芝堂,31.47,31.39,31.47,31.39,1293,4060977,0.13,0.26
2015-07-01 10:54:00,sz000989,九芝堂,31.39,31.35,31.49,31.35,1070,3360665,-0.13,0.45
2015-07-01 10:55:00,sz000989,九芝堂,31.3,31.26,31.31,31.2,616,1926630,-0.29,0.35
2015-07-01 10:56:00,sz000989,九芝堂,31.21,31.3,31.3,31.2,417,1303005,0.13,0.32
2015-07-01 10:57:00,sz000989,九芝堂,31.3,31.39,31.39,31.3,287,900085,0.29,0.29
2015-07-01 10:58:00,sz000989,九芝堂,31.44,31.6,31.6,31.44,391,1233614,0.67,0.51
2015-07-01 10:59:00,sz000989,九芝堂,31.62,31.67,31.67,31.62,749,2368683,0.22,0.16
2015-07-01 11:00:00,sz000989,九芝堂,31.7,31.77,31.77,31.7,517,1641359,0.32,0.22
2015-07-01 11:01:00,sz000989,九芝堂,31.79,31.98,31.98,31.79,1660,5286089,0.66,0.6
2015-07-01 11:02:00,sz000989,九芝堂,31.95,32.28,32.28,31.95,1279,4113338,0.94,1.03
2015-07-01 11:03:00,sz000989,九芝堂,32.28,32.1,32.28,32.0,1523,4902280,-0.56,0.87
2015-07-01 11:04:00,sz000989,九芝堂,31.95,31.88,32.0,31.88,1414,4518024,-0.69,0.37
2015-07-01 11:05:00,sz000989,九芝堂,31.8,31.8,31.8,31.8,1006,3199080,-0.25,0.0
2015-07-01 11:06:00,sz000989,九芝堂,31.8,31.94,31.94,31.8,339,1079000,0.44,0.44
2015-07-01 11:07:00,sz000989,九芝堂,31.94,32.09,32.1,31.94,240,767950,0.47,0.5
2015-07-01 11:08:00,sz000989,九芝堂,32.09,32.12,32.12,32.09,571,1833576,0.09,0.09
2015-07-01 11:09:00,sz000989,九芝堂,32.2,31.99,32.2,31.99,309,992618,-0.4,0.65
2015-07-01 11:10:00,sz000989,九芝堂,32.0,31.99,32.09,31.99,167,534956,0.0,0.31
2015-07-01 11:11:00,sz000989,九芝堂,31.9,31.91,32.0,31.9,394,1258326,-0.25,0.31
2015-07-01 11:12:00,sz000989,九芝堂,31.9,31.78,31.92,31.78,415,1321025,-0.41,0.44
2015-07-01 11:13:00,sz000989,九芝堂,31.77,31.67,31.77,31.67,818,2593120,-0.35,0.31
2015-07-01 11:14:00,sz000989,九芝堂,31.68,31.75,31.75,31.68,331,1050274,0.25,0.22
2015-07-01 11:15:00,sz000989,九芝堂,31.7,31.7,31.76,31.7,194,615148,-0.16,0.19
2015-07-01 11:16:00,sz000989,九芝堂,31.7,31.69,31.75,31.69,568,1800728,-0.03,0.19
2015-07-01 11:17:00,sz000989,九芝堂,31.68,31.61,31.68,31.61,86,272102,-0.25,0.22
2015-07-01 11:18:00,sz000989,九芝堂,31.6,31.55,31.6,31.53,498,1572618,-0.19,0.22
2015-07-01 11:19:00,sz000989,九芝堂,31.53,31.48,31.53,31.48,213,671263,-0.22,0.16
2015-07-01 11:20:00,sz000989,九芝堂,31.45,31.51,31.51,31.45,584,1838349,0.1,0.19
2015-07-01 11:21:00,sz000989,九芝堂,31.51,31.52,31.55,31.51,254,800817,0.03,0.13
2015-07-01 11:22:00,sz000989,九芝堂,31.52,31.61,31.61,31.52,230,726449,0.29,0.29
2015-07-01 11:23:00,sz000989,九芝堂,31.7,31.99,31.99,31.7,481,1533485,1.2,0.92
2015-07-01 11:24:00,sz000989,九芝堂,31.99,32.0,32.0,31.99,345,1103936,0.03,0.03
2015-07-01 11:25:00,sz000989,九芝堂,31.99,31.99,32.15,31.99,611,1959419,-0.03,0.5
2015-07-01 11:26:00,sz000989,九芝堂,32.01,32.03,32.1,32.01,1075,3445594,0.13,0.28
2015-07-01 11:27:00,sz000989,九芝堂,32.0,31.92,32.0,31.92,358,1145536,-0.34,0.25
2015-07-01 11:28:00,sz000989,九芝堂,31.91,31.7,31.91,31.7,117,373268,-0.69,0.66
2015-07-01 11:29:00,sz000989,九芝堂,31.7,31.68,31.71,31.68,348,1103212,-0.06,0.09
2015-07-01 11:30:00,sz000989,九芝堂,31.68,31.8,31.8,31.68,252,799434,0.38,0.38
2015-07-01 13:01:00,sz000989,九芝堂,31.69,31.71,31.71,31.69,376,1191898,-0.28,0.06
2015-07-01 13:02:00,sz000989,九芝堂,31.68,31.64,31.68,31.64,291,920916,-0.22,0.13
2015-07-01 13:03:00,sz000989,九芝堂,31.65,31.68,31.68,31.64,306,968438,0.13,0.13
2015-07-01 13:04:00,sz000989,九芝堂,31.64,31.64,31.64,31.61,353,1116811,-0.13,0.09
2015-07-01 13:05:00,sz000989,九芝堂,31.62,31.79,31.79,31.62,254,805145,0.47,0.54
2015-07-01 13:06:00,sz000989,九芝堂,31.89,31.95,31.95,31.86,619,1974414,0.5,0.28
2015-07-01 13:07:00,sz000989,九芝堂,31.95,31.86,31.95,31.86,216,689136,-0.28,0.28
2015-07-01 13:08:00,sz000989,九芝堂,31.85,31.62,31.85,31.62,138,437903,-0.75,0.72
2015-07-01 13:09:00,sz000989,九芝堂,31.62,31.63,31.63,31.61,236,746150,0.03,0.06
2015-07-01 13:10:00,sz000989,九芝堂,31.63,31.65,31.72,31.63,182,576288,0.06,0.28
2015-07-01 13:11:00,sz000989,九芝堂,31.72,31.6,31.72,31.6,1349,4267899,-0.16,0.38
2015-07-01 13:12:00,sz000989,九芝堂,31.58,31.5,31.58,31.5,719,2266354,-0.32,0.25
2015-07-01 13:13:00,sz000989,九芝堂,31.48,31.4,31.48,31.4,1436,4514079,-0.32,0.25
2015-07-01 13:14:00,sz000989,九芝堂,31.39,31.3,31.39,31.3,511,1599484,-0.32,0.29
2015-07-01 13:15:00,sz000989,九芝堂,31.23,31.44,31.44,31.23,1099,3447031,0.45,0.67
2015-07-01 13:16:00,sz000989,九芝堂,31.47,31.51,31.51,31.47,793,2497706,0.22,0.13
2015-07-01 13:17:00,sz000989,九芝堂,31.5,31.64,31.64,31.5,401,1267594,0.41,0.44
2015-07-01 13:18:00,sz000989,九芝堂,31.6,31.5,31.6,31.5,238,750774,-0.44,0.32
2015-07-01 13:19:00,sz000989,九芝堂,31.48,31.45,31.48,31.45,512,1610581,-0.16,0.1
2015-07-01 13:20:00,sz000989,九芝堂,31.49,31.42,31.49,31.42,139,436870,-0.1,0.22
2015-07-01 13:21:00,sz000989,九芝堂,31.45,31.64,31.64,31.45,412,1299000,0.7,0.6
2015-07-01 13:22:00,sz000989,九芝堂,31.64,31.65,31.7,31.64,295,934284,0.03,0.19
2015-07-01 13:23:00,sz000989,九芝堂,31.71,31.7,31.71,31.7,278,881340,0.16,0.03
2015-07-01 13:24:00,sz000989,九芝堂,31.65,31.6,31.65,31.6,92,290853,-0.32,0.16
2015-07-01 13:25:00,sz000989,九芝堂,31.53,31.65,31.65,31.53,250,790417,0.16,0.38
2015-07-01 13:26:00,sz000989,九芝堂,31.65,31.63,31.66,31.63,120,379595,-0.06,0.09
2015-07-01 13:27:00,sz000989,九芝堂,31.67,31.55,31.67,31.55,124,391940,-0.25,0.38
2015-07-01 13:28:00,sz000989,九芝堂,31.55,31.71,31.71,31.55,330,1045194,0.51,0.51
2015-07-01 13:29:00,sz000989,九芝堂,31.73,31.79,31.79,31.73,471,1495946,0.25,0.19
2015-07-01 13:30:00,sz000989,九芝堂,31.88,31.89,31.9,31.8,580,1848830,0.31,0.31
2015-07-01 13:31:00,sz000989,九芝堂,31.9,31.9,31.98,31.9,493,1573624,0.03,0.25
2015-07-01 13:32:00,sz000989,九芝堂,31.9,31.78,31.9,31.78,457,1457056,-0.38,0.38
2015-07-01 13:33:00,sz000989,九芝堂,31.77,31.67,31.77,31.67,172,545650,-0.35,0.31
2015-07-01 13:34:00,sz000989,九芝堂,31.6,31.68,31.68,31.6,331,1046858,0.03,0.25
2015-07-01 13:35:00,sz000989,九芝堂,31.68,31.65,31.72,31.65,319,1010828,-0.09,0.22
2015-07-01 13:36:00,sz000989,九芝堂,31.65,31.61,31.66,31.61,135,426813,-0.13,0.16
2015-07-01 13:37:00,sz000989,九芝堂,31.6,31.65,31.65,31.6,92,290725,0.13,0.16
2015-07-01 13:38:00,sz000989,九芝堂,31.6,31.6,31.61,31.6,245,774211,-0.16,0.03
2015-07-01 13:39:00,sz000989,九芝堂,31.6,31.55,31.6,31.55,182,574812,-0.16,0.16
2015-07-01 13:40:00,sz000989,九芝堂,31.55,31.5,31.55,31.5,176,554582,-0.16,0.16
2015-07-01 13:41:00,sz000989,九芝堂,31.51,31.51,31.51,31.5,206,649011,0.03,0.03
2015-07-01 13:42:00,sz000989,九芝堂,31.6,31.5,31.6,31.5,319,1006790,-0.03,0.32
2015-07-01 13:43:00,sz000989,九芝堂,31.59,31.45,31.59,31.45,192,604354,-0.16,0.44
2015-07-01 13:44:00,sz000989,九芝堂,31.46,31.45,31.46,31.45,1155,3632667,0.0,0.03
2015-07-01 13:45:00,sz000989,九芝堂,31.43,31.41,31.43,31.41,384,1206375,-0.13,0.06
2015-07-01 13:46:00,sz000989,九芝堂,31.41,31.4,31.41,31.4,1185,3721097,-0.03,0.03
2015-07-01 13:47:00,sz000989,九芝堂,31.34,31.36,31.36,31.33,525,1645572,-0.13,0.1
2015-07-01 13:48:00,sz000989,九芝堂,31.37,31.39,31.4,31.37,419,1315069,0.1,0.1
2015-07-01 13:49:00,sz000989,九芝堂,31.39,31.38,31.39,31.38,185,580616,-0.03,0.03
2015-07-01 13:50:00,sz000989,九芝堂,31.39,31.35,31.4,31.35,242,759334,-0.1,0.16
2015-07-01 13:51:00,sz000989,九芝堂,31.35,31.4,31.42,31.35,527,1654757,0.16,0.22
2015-07-01 13:52:00,sz000989,九芝堂,31.42,31.42,31.42,31.42,219,688098,0.06,0.0
2015-07-01 13:53:00,sz000989,九芝堂,31.42,31.44,31.45,31.42,230,723051,0.06,0.1
2015-07-01 13:54:00,sz000989,九芝堂,31.45,31.5,31.5,31.42,378,1189411,0.19,0.25
2015-07-01 13:55:00,sz000989,九芝堂,31.5,31.59,31.59,31.5,214,675483,0.29,0.29
2015-07-01 13:56:00,sz000989,九芝堂,31.6,31.43,31.61,31.43,214,674461,-0.51,0.57
2015-07-01 13:57:00,sz000989,九芝堂,31.5,31.41,31.5,31.41,122,383330,-0.06,0.29
2015-07-01 13:58:00,sz000989,九芝堂,31.44,31.43,31.47,31.43,103,323815,0.06,0.13
2015-07-01 13:59:00,sz000989,九芝堂,31.43,31.37,31.43,31.37,777,2439445,-0.19,0.19
2015-07-01 14:00:00,sz000989,九芝堂,31.38,31.31,31.38,31.31,378,1184391,-0.19,0.22
2015-07-01 14:01:00,sz000989,九芝堂,31.3,31.28,31.3,31.28,1074,3361334,-0.1,0.06
2015-07-01 14:02:00,sz000989,九芝堂,31.29,31.4,31.4,31.29,1090,3417609,0.38,0.35
2015-07-01 14:03:00,sz000989,九芝堂,31.4,31.4,31.4,31.31,157,492772,0.0,0.29
2015-07-01 14:04:00,sz000989,九芝堂,31.31,31.29,31.31,31.29,139,435036,-0.35,0.06
2015-07-01 14:05:00,sz000989,九芝堂,31.31,31.39,31.39,31.31,168,526996,0.32,0.26
2015-07-01 14:06:00,sz000989,九芝堂,31.39,31.27,31.39,31.27,117,365985,-0.38,0.38
2015-07-01 14:07:00,sz000989,九芝堂,31.32,31.25,31.32,31.25,342,1069292,-0.06,0.22
2015-07-01 14:08:00,sz000989,九芝堂,31.25,31.2,31.25,31.2,1173,3660720,-0.16,0.16
2015-07-01 14:09:00,sz000989,九芝堂,31.18,31.15,31.18,31.15,666,2075005,-0.16,0.1
2015-07-01 14:10:00,sz000989,九芝堂,31.1,31.0,31.1,31.0,567,1758230,-0.48,0.32
2015-07-01 14:11:00,sz000989,九芝堂,31.0,31.01,31.02,31.0,517,1603243,0.03,0.06
2015-07-01 14:12:00,sz000989,九芝堂,31.05,31.25,31.25,31.05,1046,3263735,0.77,0.64
2015-07-01 14:13:00,sz000989,九芝堂,31.33,31.33,31.39,31.33,309,968246,0.26,0.19
2015-07-01 14:14:00,sz000989,九芝堂,31.2,31.39,31.39,31.2,753,2358822,0.19,0.61
2015-07-01 14:15:00,sz000989,九芝堂,31.4,31.2,31.4,31.2,623,1953309,-0.61,0.64
2015-07-01 14:16:00,sz000989,九芝堂,31.2,31.35,31.35,31.2,883,2767050,0.48,0.48
2015-07-01 14:17:00,sz000989,九芝堂,31.34,31.1,31.34,31.1,721,2248913,-0.8,0.77
2015-07-01 14:18:00,sz000989,九芝堂,31.1,31.05,31.1,31.02,1328,4127854,-0.16,0.26
2015-07-01 14:19:00,sz000989,九芝堂,31.0,31.01,31.01,31.0,1412,4377879,-0.13,0.03
2015-07-01 14:20:00,sz000989,九芝堂,30.88,31.03,31.03,30.88,1301,4030493,0.06,0.48
2015-07-01 14:21:00,sz000989,九芝堂,31.03,31.05,31.05,31.03,689,2138525,0.06,0.06
2015-07-01 14:22:00,sz000989,九芝堂,31.03,31.18,31.18,30.98,1921,5968474,0.42,0.64
2015-07-01 14:23:00,sz000989,九芝堂,31.29,31.27,31.29,31.27,197,616233,0.29,0.06
2015-07-01 14:24:00,sz000989,九芝堂,31.2,31.38,31.38,31.2,1013,3176742,0.35,0.58
2015-07-01 14:25:00,sz000989,九芝堂,31.38,31.11,31.38,31.11,162,505702,-0.86,0.86
2015-07-01 14:26:00,sz000989,九芝堂,31.24,31.29,31.3,31.24,237,741647,0.58,0.19
2015-07-01 14:27:00,sz000989,九芝堂,31.34,31.45,31.45,31.34,1109,3483288,0.51,0.35
2015-07-01 14:28:00,sz000989,九芝堂,31.53,31.56,31.56,31.53,643,2027968,0.35,0.1
2015-07-01 14:29:00,sz000989,九芝堂,31.55,31.84,31.84,31.55,482,1530995,0.89,0.92
2015-07-01 14:30:00,sz000989,九芝堂,31.9,32.0,32.0,31.9,2189,7002090,0.5,0.31
2015-07-01 14:31:00,sz000989,九芝堂,32.04,32.28,32.28,32.04,3703,11881971,0.88,0.75
2015-07-01 14:32:00,sz000989,九芝堂,32.25,32.3,32.4,32.25,1437,4644020,0.06,0.46
2015-07-01 14:33:00,sz000989,九芝堂,32.39,32.5,32.5,32.39,1557,5046630,0.62,0.34
2015-07-01 14:34:00,sz000989,九芝堂,32.45,32.0,32.45,32.0,912,2929482,-1.54,1.38
2015-07-01 14:35:00,sz000989,九芝堂,31.97,31.76,32.0,31.76,1179,3754211,-0.75,0.75
2015-07-01 14:36:00,sz000989,九芝堂,31.76,31.63,31.82,31.63,663,2101459,-0.41,0.6
2015-07-01 14:37:00,sz000989,九芝堂,31.62,31.82,31.82,31.62,2087,6621954,0.6,0.63
2015-07-01 14:38:00,sz000989,九芝堂,31.99,31.63,31.99,31.6,1109,3515126,-0.6,1.23
2015-07-01 14:39:00,sz000989,九芝堂,31.6,31.51,31.8,31.51,1287,4074474,-0.38,0.92
2015-07-01 14:40:00,sz000989,九芝堂,31.56,31.58,31.58,31.51,515,1625088,0.22,0.22
2015-07-01 14:41:00,sz000989,九芝堂,31.65,31.81,31.81,31.65,828,2625354,0.73,0.51
2015-07-01 14:42:00,sz000989,九芝堂,31.84,31.8,31.89,31.8,1430,4553239,-0.03,0.28
2015-07-01 14:43:00,sz000989,九芝堂,31.75,31.74,31.8,31.74,1460,4637707,-0.19,0.19
2015-07-01 14:44:00,sz000989,九芝堂,31.72,31.28,31.72,31.28,731,2292475,-1.45,1.39
2015-07-01 14:45:00,sz000989,九芝堂,31.2,31.33,31.33,31.2,876,2742559,0.16,0.42
2015-07-01 14:46:00,sz000989,九芝堂,31.35,31.37,31.37,31.35,476,1492982,0.13,0.06
2015-07-01 14:47:00,sz000989,九芝堂,31.42,31.33,31.65,31.33,1436,4526136,-0.13,1.02
2015-07-01 14:48:00,sz000989,九芝堂,31.33,31.05,31.33,31.05,1285,4007251,-0.89,0.89
2015-07-01 14:49:00,sz000989,九芝堂,31.0,30.88,31.0,30.88,688,2128770,-0.55,0.39
2015-07-01 14:50:00,sz000989,九芝堂,30.8,30.65,30.8,30.65,912,2801955,-0.74,0.49
2015-07-01 14:51:00,sz000989,九芝堂,30.59,30.0,30.59,30.0,2324,7024321,-2.12,1.92
2015-07-01 14:52:00,sz000989,九芝堂,29.96,29.9,30.03,29.75,1286,3849707,-0.33,0.93
2015-07-01 14:53:00,sz000989,九芝堂,30.35,30.6,30.6,30.35,1956,5963054,2.34,0.84
2015-07-01 14:54:00,sz000989,九芝堂,30.68,30.8,30.8,30.68,847,2600547,0.65,0.39
2015-07-01 14:55:00,sz000989,九芝堂,30.81,30.68,30.85,30.68,1929,5940500,-0.39,0.55
2015-07-01 14:56:00,sz000989,九芝堂,30.64,30.38,30.64,30.38,1437,4381023,-0.98,0.85
2015-07-01 14:57:00,sz000989,九芝堂,30.59,30.44,30.59,30.43,614,1872987,0.2,0.53
2015-07-01 14:58:00,sz000989,九芝堂,30.44,30.41,30.44,30.41,291,885525,-0.1,0.1
2015-07-01 14:59:00,sz000989,九芝堂,30.44,30.41,30.44,30.41,0,0,0.0,0.0
2015-07-01 15:00:00,sz000989,九芝堂,30.46,30.46,30.46,30.46,1744,5312224,0.16,0.0
