时间,代码,名称,开盘价,收盘价,最高价,最低价,成交量,成交额,涨幅,振幅
2015-07-01 10:05:00,sz000632,三木集团,11.76,11.75,11.76,11.74,848,996821,-0.25,0.17
2015-07-01 10:06:00,sz000632,三木集团,11.72,11.71,11.72,11.71,638,747430,-0.34,0.09
2015-07-01 10:07:00,sz000632,三木集团,11.72,11.77,11.77,11.72,887,1040202,0.51,0.43
2015-07-01 10:08:00,sz000632,三木集团,11.77,11.8,11.8,11.77,222,261705,0.25,0.25
2015-07-01 10:09:00,sz000632,三木集团,11.8,11.8,11.8,11.8,1702,2008360,0.0,0.0
2015-07-01 10:10:00,sz000632,三木集团,11.77,11.74,11.77,11.74,324,380685,-0.51,0.25
2015-07-01 10:11:00,sz000632,三木集团,11.73,11.65,11.73,11.65,2042,2382548,-0.77,0.68
2015-07-01 10:12:00,sz000632,三木集团,11.63,11.6,11.63,11.6,810,940632,-0.43,0.26
2015-07-01 10:13:00,sz000632,三木集团,11.58,11.58,11.58,11.58,910,1053780,-0.17,0.0
2015-07-01 10:14:00,sz000632,三木集团,11.56,11.53,11.56,11.53,649,749359,-0.43,0.26
2015-07-01 10:15:00,sz000632,三木集团,11.54,11.51,11.54,11.51,2060,2372616,-0.17,0.26
2015-07-01 10:16:00,sz000632,三木集团,11.51,11.58,11.58,11.51,2380,2748551,0.61,0.61
2015-07-01 10:17:00,sz000632,三木集团,11.61,11.54,11.68,11.54,1940,2246454,-0.35,1.21
2015-07-01 10:18:00,sz000632,三木集团,11.54,11.66,11.66,11.54,746,863980,1.04,1.04
2015-07-01 10:19:00,sz000632,三木集团,11.6,11.6,11.6,11.56,698,807962,-0.51,0.34
2015-07-01 10:20:00,sz000632,三木集团,11.57,11.6,11.6,11.57,533,617768,0.0,0.26
2015-07-01 10:21:00,sz000632,三木集团,11.6,11.6,11.6,11.59,426,493973,0.0,0.09
2015-07-01 10:22:00,sz000632,三木集团,11.6,11.65,11.65,11.6,1263,1470270,0.43,0.43
2015-07-01 10:23:00,sz000632,三木集团,11.66,11.69,11.7,11.66,2347,2745710,0.34,0.34
2015-07-01 10:24:00,sz000632,三木集团,11.7,11.7,11.7,11.65,2885,3364990,0.09,0.43
2015-07-01 10:25:00,sz000632,三木集团,11.68,11.72,11.75,11.68,2196,2573570,0.17,0.6
2015-07-01 10:26:00,sz000632,三木集团,11.72,11.71,11.72,11.71,383,448766,-0.09,0.09
2015-07-01 10:27:00,sz000632,三木集团,11.69,11.65,11.69,11.65,1064,1240560,-0.51,0.34
2015-07-01 10:28:00,sz000632,三木集团,11.68,11.65,11.68,11.65,696,811197,0.0,0.26
2015-07-01 10:29:00,sz000632,三木集团,11.79,11.8,11.8,11.79,5196,6127347,1.29,0.09
2015-07-01 10:30:00,sz000632,三木集团,11.89,11.91,11.91,11.89,1158,1378028,0.93,0.17
2015-07-01 10:31:00,sz000632,三木集团,11.9,11.85,11.9,11.85,719,853309,-0.5,0.42
2015-07-01 10:32:00,sz000632,三木集团,11.87,11.91,11.91,11.87,1113,1323075,0.51,0.34
2015-07-01 10:33:00,sz000632,三木集团,11.92,11.88,11.92,11.88,917,1092521,-0.25,0.34
2015-07-01 10:34:00,sz000632,三木集团,11.8,11.8,11.8,11.8,1239,1462020,-0.67,0.0
2015-07-01 10:35:00,sz000632,三木集团,11.79,11.79,11.8,11.79,809,953817,-0.08,0.08
2015-07-01 10:36:00,sz000632,三木集团,11.7,11.6,11.7,11.6,1358,1580273,-1.61,0.85
2015-07-01 10:37:00,sz000632,三木集团,11.6,11.65,11.65,11.6,580,673430,0.43,0.43
2015-07-01 10:38:00,sz000632,三木集团,11.66,11.8,11.8,11.66,274,322998,1.29,1.2
2015-07-01 10:39:00,sz000632,三木集团,11.79,11.79,11.8,11.79,315,371566,-0.08,0.08
2015-07-01 10:40:00,sz000632,三木集团,11.78,11.71,11.78,11.7,69,80980,-0.68,0.68
2015-07-01 10:41:00,sz000632,三木集团,11.72,11.72,11.72,11.71,892,1045221,0.09,0.09
2015-07-01 10:42:00,sz000632,三木集团,11.72,11.8,11.8,11.72,1145,1349095,0.68,0.68
2015-07-01 10:43:00,sz000632,三木集团,11.8,11.81,11.81,11.8,329,388326,0.08,0.08
2015-07-01 10:44:00,sz000632,三木集团,11.82,11.85,11.85,11.82,618,731346,0.34,0.25
2015-07-01 10:45:00,sz000632,三木集团,11.81,11.81,11.81,11.81,643,759383,-0.34,0.0
2015-07-01 10:46:00,sz000632,三木集团,11.8,11.75,11.8,11.73,586,688384,-0.51,0.59
2015-07-01 10:47:00,sz000632,三木集团,11.75,11.78,11.78,11.75,112,131864,0.26,0.26
2015-07-01 10:48:00,sz000632,三木集团,11.78,11.72,11.78,11.72,214,251995,-0.51,0.51
2015-07-01 10:49:00,sz000632,三木集团,11.78,11.78,11.78,11.75,135,158879,0.51,0.26
2015-07-01 10:50:00,sz000632,三木集团,11.75,11.78,11.78,11.75,347,407800,0.0,0.25
2015-07-01 10:51:00,sz000632,三木集团,11.78,11.76,11.78,11.75,552,648887,-0.17,0.25
2015-07-01 10:52:00,sz000632,三木集团,11.77,11.77,11.8,11.77,625,735997,0.09,0.26
2015-07-01 10:53:00,sz000632,三木集团,11.75,11.75,11.76,11.75,484,568704,-0.17,0.08
2015-07-01 10:54:00,sz000632,三木集团,11.75,11.73,11.75,11.73,131,153789,-0.17,0.17
2015-07-01 10:55:00,sz000632,三木集团,11.7,11.7,11.7,11.7,893,1044808,-0.26,0.0
2015-07-01 10:56:00,sz000632,三木集团,11.7,11.7,11.7,11.7,157,183688,0.0,0.0
2015-07-01 10:57:00,sz000632,三木集团,11.7,11.73,11.73,11.7,98,114738,0.26,0.26
2015-07-01 10:58:00,sz000632,三木集团,11.72,11.76,11.79,11.71,843,991641,0.26,0.68
2015-07-01 10:59:00,sz000632,三木集团,11.73,11.73,11.74,11.73,117,137262,-0.26,0.09
2015-07-01 11:00:00,sz000632,三木集团,11.72,11.7,11.73,11.7,649,759445,-0.26,0.26
2015-07-01 11:01:00,sz000632,三木集团,11.71,11.73,11.73,11.7,109,127743,0.26,0.26
2015-07-01 11:02:00,sz000632,三木集团,11.75,11.78,11.78,11.75,149,175156,0.43,0.26
2015-07-01 11:03:00,sz000632,三木集团,11.78,11.8,11.8,11.78,1114,1313927,0.17,0.17
2015-07-01 11:04:00,sz000632,三木集团,11.8,11.76,11.8,11.76,1100,1297800,-0.34,0.34
2015-07-01 11:05:00,sz000632,三木集团,11.76,11.7,11.76,11.7,555,649620,-0.51,0.51
2015-07-01 11:06:00,sz000632,三木集团,11.68,11.7,11.72,11.68,1094,1279137,0.0,0.34
2015-07-01 11:07:00,sz000632,三木集团,11.7,11.76,11.8,11.7,1145,1346133,0.51,0.85
2015-07-01 11:08:00,sz000632,三木集团,11.76,11.79,11.79,11.76,91,107274,0.26,0.26
2015-07-01 11:09:00,sz000632,三木集团,11.77,11.8,11.8,11.77,902,1062625,0.08,0.25
2015-07-01 11:10:00,sz000632,三木集团,11.79,11.76,11.8,11.76,1575,1857673,-0.34,0.34
2015-07-01 11:11:00,sz000632,三木集团,11.7,11.76,11.76,11.7,2170,2539902,0.0,0.51
2015-07-01 11:12:00,sz000632,三木集团,11.75,11.75,11.75,11.75,88,103400,-0.09,0.0
2015-07-01 11:13:00,sz000632,三木集团,11.73,11.71,11.75,11.71,175,205203,-0.34,0.34
2015-07-01 11:14:00,sz000632,三木集团,11.71,11.7,11.71,11.7,451,527680,-0.09,0.09
2015-07-01 11:15:00,sz000632,三木集团,11.69,11.67,11.69,11.67,448,523406,-0.26,0.17
2015-07-01 11:16:00,sz000632,三木集团,11.7,11.7,11.7,11.65,1006,1172899,0.26,0.43
2015-07-01 11:17:00,sz000632,三木集团,11.7,11.74,11.74,11.7,327,383696,0.34,0.34
2015-07-01 11:18:00,sz000632,三木集团,11.73,11.7,11.73,11.7,792,926802,-0.34,0.26
2015-07-01 11:19:00,sz000632,三木集团,11.66,11.65,11.66,11.65,540,629232,-0.43,0.09
2015-07-01 11:20:00,sz000632,三木集团,11.6,11.56,11.6,11.56,2350,2722470,-0.77,0.34
2015-07-01 11:21:00,sz000632,三木集团,11.56,11.54,11.56,11.54,2038,2355808,-0.17,0.17
2015-07-01 11:22:00,sz000632,三木集团,11.51,11.55,11.55,11.51,939,1082581,0.09,0.35
2015-07-01 11:23:00,sz000632,三木集团,11.55,11.6,11.6,11.55,519,600128,0.43,0.43
2015-07-01 11:24:00,sz000632,三木集团,11.59,11.66,11.66,11.59,571,662870,0.52,0.6
2015-07-01 11:25:00,sz000632,三木集团,11.66,11.66,11.68,11.66,282,328866,0.0,0.17
2015-07-01 11:26:00,sz000632,三木集团,11.66,11.66,11.7,11.66,380,444068,0.0,0.34
2015-07-01 11:27:00,sz000632,三木集团,11.68,11.65,11.68,11.65,142,165624,-0.09,0.26
2015-07-01 11:28:00,sz000632,三木集团,11.65,11.58,11.65,11.58,269,312018,-0.6,0.6
2015-07-01 11:29:00,sz000632,三木集团,11.57,11.57,11.57,11.57,201,232557,-0.09,0.0
2015-07-01 11:30:00,sz000632,三木集团,11.55,11.53,11.55,11.53,675,779374,-0.35,0.17
2015-07-01 13:01:00,sz000632,三木集团,11.53,11.51,11.53,11.5,1652,1900465,-0.17,0.26
2015-07-01 13:02:00,sz000632,三木集团,11.52,11.52,11.52,11.5,239,275207,0.09,0.17
2015-07-01 13:03:00,sz000632,三木集团,11.52,11.52,11.52,11.52,313,360574,0.0,0.0
2015-07-01 13:04:00,sz000632,三木集团,11.55,11.59,11.59,11.55,360,416540,0.61,0.35
2015-07-01 13:05:00,sz000632,三木集团,11.59,11.61,11.7,11.59,528,614422,0.17,0.95
2015-07-01 13:06:00,sz000632,三木集团,11.7,11.8,11.8,11.7,837,983874,1.64,0.86
2015-07-01 13:07:00,sz000632,三木集团,11.73,11.73,11.73,11.73,865,1014645,-0.59,0.0
2015-07-01 13:08:00,sz000632,三木集团,11.7,11.7,11.7,11.7,493,576807,-0.26,0.0
2015-07-01 13:09:00,sz000632,三木集团,11.7,11.69,11.7,11.63,80,93522,-0.09,0.6
2015-07-01 13:10:00,sz000632,三木集团,11.61,11.6,11.63,11.6,168,195057,-0.77,0.26
2015-07-01 13:11:00,sz000632,三木集团,11.6,11.51,11.6,11.51,604,697226,-0.78,0.78
2015-07-01 13:12:00,sz000632,三木集团,11.51,11.5,11.51,11.5,629,723481,-0.09,0.09
2015-07-01 13:13:00,sz000632,三木集团,11.51,11.44,11.51,11.44,878,1007136,-0.52,0.61
2015-07-01 13:14:00,sz000632,三木集团,11.41,11.42,11.42,11.41,1059,1209296,-0.17,0.09
2015-07-01 13:15:00,sz000632,三木集团,11.45,11.51,11.51,11.45,886,1016307,0.79,0.53
2015-07-01 13:16:00,sz000632,三木集团,11.57,11.58,11.58,11.57,86,99552,0.61,0.09
2015-07-01 13:17:00,sz000632,三木集团,11.59,11.6,11.6,11.59,186,215734,0.17,0.09
2015-07-01 13:18:00,sz000632,三木集团,11.58,11.52,11.58,11.52,557,643090,-0.69,0.52
2015-07-01 13:19:00,sz000632,三木集团,11.52,11.51,11.52,11.51,114,131227,-0.09,0.09
2015-07-01 13:20:00,sz000632,三木集团,11.52,11.53,11.53,11.51,433,498511,0.17,0.17
2015-07-01 13:21:00,sz000632,三木集团,11.53,11.59,11.59,11.52,130,149991,0.52,0.61
2015-07-01 13:22:00,sz000632,三木集团,11.58,11.58,11.58,11.58,91,105378,-0.09,0.0
2015-07-01 13:23:00,sz000632,三木集团,11.58,11.54,11.58,11.54,98,113339,-0.35,0.35
2015-07-01 13:24:00,sz000632,三木集团,11.54,11.52,11.54,11.52,354,408339,-0.17,0.17
2015-07-01 13:25:00,sz000632,三木集团,11.56,11.56,11.56,11.56,80,92480,0.35,0.0
2015-07-01 13:26:00,sz000632,三木集团,11.53,11.56,11.56,11.53,73,84358,0.0,0.26
2015-07-01 13:27:00,sz000632,三木集团,11.55,11.56,11.56,11.55,67,77426,0.0,0.09
2015-07-01 13:28:00,sz000632,三木集团,11.56,11.58,11.58,11.56,318,367918,0.17,0.17
2015-07-01 13:29:00,sz000632,三木集团,11.58,11.6,11.6,11.58,574,665355,0.17,0.17
2015-07-01 13:30:00,sz000632,三木集团,11.6,11.63,11.63,11.6,327,379914,0.26,0.26
2015-07-01 13:31:00,sz000632,三木集团,11.65,11.64,11.65,11.64,91,105933,0.09,0.09
2015-07-01 13:32:00,sz000632,三木集团,11.59,11.6,11.6,11.59,111,128735,-0.34,0.09
2015-07-01 13:33:00,sz000632,三木集团,11.58,11.59,11.59,11.55,203,234966,-0.09,0.34
2015-07-01 13:34:00,sz000632,三木集团,11.55,11.6,11.6,11.55,38,44050,0.09,0.43
2015-07-01 13:35:00,sz000632,三木集团,11.6,11.56,11.6,11.56,198,229048,-0.34,0.34
2015-07-01 13:36:00,sz000632,三木集团,11.54,11.54,11.54,11.54,65,75010,-0.17,0.0
2015-07-01 13:37:00,sz000632,三木集团,11.54,11.54,11.54,11.54,37,42697,0.0,0.0
2015-07-01 13:38:00,sz000632,三木集团,11.54,11.53,11.54,11.53,135,155673,-0.09,0.09
2015-07-01 13:39:00,sz000632,三木集团,11.54,11.53,11.54,11.52,276,318147,0.0,0.17
2015-07-01 13:40:00,sz000632,三木集团,11.53,11.6,11.6,11.53,922,1067261,0.61,0.61
2015-07-01 13:41:00,sz000632,三木集团,11.6,11.6,11.6,11.6,490,568400,0.0,0.0
2015-07-01 13:42:00,sz000632,三木集团,11.6,11.54,11.6,11.54,178,205429,-0.52,0.52
2015-07-01 13:43:00,sz000632,三木集团,11.54,11.54,11.59,11.54,133,153878,0.0,0.43
2015-07-01 13:44:00,sz000632,三木集团,11.53,11.53,11.53,11.53,9,10377,-0.09,0.0
2015-07-01 13:45:00,sz000632,三木集团,11.53,11.53,11.53,11.52,285,328600,0.0,0.09
2015-07-01 13:46:00,sz000632,三木集团,11.52,11.48,11.52,11.48,500,574738,-0.43,0.35
2015-07-01 13:47:00,sz000632,三木集团,11.47,11.48,11.48,11.46,211,242109,0.0,0.17
2015-07-01 13:48:00,sz000632,三木集团,11.48,11.48,11.48,11.46,314,360160,0.0,0.17
2015-07-01 13:49:00,sz000632,三木集团,11.49,11.5,11.5,11.49,108,124165,0.17,0.09
2015-07-01 13:50:00,sz000632,三木集团,11.5,11.53,11.53,11.5,89,102508,0.26,0.26
2015-07-01 13:51:00,sz000632,三木集团,11.5,11.48,11.5,11.48,815,936932,-0.43,0.17
2015-07-01 13:52:00,sz000632,三木集团,11.48,11.47,11.48,11.47,150,172100,-0.09,0.09
2015-07-01 13:53:00,sz000632,三木集团,11.46,11.45,11.46,11.44,386,442129,-0.17,0.17
2015-07-01 13:54:00,sz000632,三木集团,11.45,11.46,11.46,11.45,433,495800,0.09,0.09
2015-07-01 13:55:00,sz000632,三木集团,11.46,11.49,11.49,11.46,759,869826,0.26,0.26
2015-07-01 13:56:00,sz000632,三木集团,11.47,11.5,11.5,11.47,76,87361,0.09,0.26
2015-07-01 13:57:00,sz000632,三木集团,11.5,11.54,11.54,11.5,87,100199,0.35,0.35
2015-07-01 13:58:00,sz000632,三木集团,11.53,11.53,11.53,11.53,343,395479,-0.09,0.0
2015-07-01 13:59:00,sz000632,三木集团,11.5,11.47,11.5,11.47,215,247040,-0.52,0.26
2015-07-01 14:00:00,sz000632,三木集团,11.5,11.5,11.5,11.47,81,93000,0.26,0.26
2015-07-01 14:01:00,sz000632,三木集团,11.5,11.48,11.5,11.48,101,115976,-0.17,0.17
2015-07-01 14:02:00,sz000632,三木集团,11.49,11.48,11.49,11.48,136,156134,0.0,0.09
2015-07-01 14:03:00,sz000632,三木集团,11.48,11.49,11.49,11.48,20,22969,0.09,0.09
2015-07-01 14:04:00,sz000632,三木集团,11.48,11.48,11.49,11.48,273,313428,-0.09,0.09
2015-07-01 14:05:00,sz000632,三木集团,11.49,11.5,11.5,11.49,284,326442,0.17,0.09
2015-07-01 14:06:00,sz000632,三木集团,11.5,11.49,11.5,11.49,517,594100,-0.09,0.09
2015-07-01 14:07:00,sz000632,三木集团,11.48,11.48,11.49,11.48,142,163089,-0.09,0.09
2015-07-01 14:08:00,sz000632,三木集团,11.48,11.45,11.48,11.45,737,844890,-0.26,0.26
2015-07-01 14:09:00,sz000632,三木集团,11.45,11.4,11.45,11.4,1809,2064287,-0.44,0.44
2015-07-01 14:10:00,sz000632,三木集团,11.4,11.39,11.4,11.39,307,349802,-0.09,0.09
2015-07-01 14:11:00,sz000632,三木集团,11.39,11.38,11.39,11.38,503,572538,-0.09,0.09
2015-07-01 14:12:00,sz000632,三木集团,11.38,11.34,11.39,11.34,1061,1207260,-0.35,0.44
2015-07-01 14:13:00,sz000632,三木集团,11.35,11.38,11.38,11.35,385,437482,0.35,0.26
2015-07-01 14:14:00,sz000632,三木集团,11.39,11.38,11.39,11.38,205,233476,0.0,0.09
2015-07-01 14:15:00,sz000632,三木集团,11.38,11.31,11.38,11.31,1218,1380386,-0.62,0.62
2015-07-01 14:16:00,sz000632,三木集团,11.26,11.17,11.26,11.17,3485,3907602,-1.24,0.8
2015-07-01 14:17:00,sz000632,三木集团,11.16,11.13,11.16,11.13,1078,1200789,-0.36,0.27
2015-07-01 14:18:00,sz000632,三木集团,11.11,11.03,11.11,11.03,2084,2308858,-0.9,0.72
2015-07-01 14:19:00,sz000632,三木集团,11.01,11.02,11.02,11.01,3735,4112920,-0.09,0.09
2015-07-01 14:20:00,sz000632,三木集团,11.02,11.05,11.05,11.02,1487,1640839,0.27,0.27
2015-07-01 14:21:00,sz000632,三木集团,11.1,11.15,11.15,11.1,671,746870,0.9,0.45
2015-07-01 14:22:00,sz000632,三木集团,11.22,11.25,11.25,11.22,659,740381,0.9,0.27
2015-07-01 14:23:00,sz000632,三木集团,11.23,11.14,11.23,11.14,792,884099,-0.98,0.8
2015-07-01 14:24:00,sz000632,三木集团,11.14,11.11,11.14,11.11,510,567142,-0.27,0.27
2015-07-01 14:25:00,sz000632,三木集团,11.07,11.05,11.07,11.05,1888,2087668,-0.54,0.18
2015-07-01 14:26:00,sz000632,三木集团,11.04,11.06,11.06,11.02,953,1052021,0.09,0.36
2015-07-01 14:27:00,sz000632,三木集团,11.1,11.13,11.13,11.1,763,847678,0.63,0.27
2015-07-01 14:28:00,sz000632,三木集团,11.14,11.2,11.2,11.14,983,1095416,0.63,0.54
2015-07-01 14:29:00,sz000632,三木集团,11.2,11.2,11.2,11.2,237,265437,0.0,0.0
2015-07-01 14:30:00,sz000632,三木集团,11.19,11.14,11.19,11.14,370,412637,-0.54,0.45
2015-07-01 14:31:00,sz000632,三木集团,11.13,11.11,11.13,11.11,215,238919,-0.27,0.18
2015-07-01 14:32:00,sz000632,三木集团,11.1,11.07,11.1,11.07,878,974121,-0.36,0.27
2015-07-01 14:33:00,sz000632,三木集团,11.06,11.06,11.06,11.05,548,605899,-0.09,0.09
2015-07-01 14:34:00,sz000632,三木集团,11.05,11.05,11.05,11.05,989,1092845,-0.09,0.0
2015-07-01 14:35:00,sz000632,三木集团,11.01,10.9,11.01,10.9,2802,3061913,-1.36,1.0
2015-07-01 14:36:00,sz000632,三木集团,10.9,10.9,10.9,10.88,2324,2532000,0.0,0.18
2015-07-01 14:37:00,sz000632,三木集团,10.87,10.83,10.88,10.83,2817,3055725,-0.64,0.46
2015-07-01 14:38:00,sz000632,三木集团,10.81,10.81,10.83,10.81,6654,7199603,-0.18,0.18
2015-07-01 14:39:00,sz000632,三木集团,10.81,10.82,10.82,10.81,3288,3555120,0.09,0.09
2015-07-01 14:40:00,sz000632,三木集团,10.83,10.86,10.86,10.83,684,742339,0.37,0.28
2015-07-01 14:41:00,sz000632,三木集团,10.86,10.88,10.88,10.86,1376,1496828,0.18,0.18
2015-07-01 14:42:00,sz000632,三木集团,10.9,11.01,11.01,10.9,743,815468,1.19,1.01
2015-07-01 14:43:00,sz000632,三木集团,10.88,10.88,10.98,10.88,931,1015628,-1.18,0.91
2015-07-01 14:44:00,sz000632,三木集团,10.86,10.81,10.86,10.81,2623,2838143,-0.64,0.46
2015-07-01 14:45:00,sz000632,三木集团,10.81,10.81,10.81,10.81,1118,1208558,0.0,0.0
2015-07-01 14:46:00,sz000632,三木集团,10.81,10.81,10.81,10.81,1373,1484213,0.0,0.0
2015-07-01 14:47:00,sz000632,三木集团,10.81,10.81,10.81,10.81,402,434562,0.0,0.0
2015-07-01 14:48:00,sz000632,三木集团,10.81,10.81,10.81,10.81,361,390241,0.0,0.0
2015-07-01 14:49:00,sz000632,三木集团,10.81,10.81,10.81,10.81,76,82156,0.0,0.0
2015-07-01 14:50:00,sz000632,三木集团,10.81,10.81,10.81,10.81,283,305923,0.0,0.0
2015-07-01 14:51:00,sz000632,三木集团,10.81,10.81,10.81,10.81,172,185932,0.0,0.0
2015-07-01 14:52:00,sz000632,三木集团,10.81,10.81,10.81,10.81,175,189175,0.0,0.0
2015-07-01 14:53:00,sz000632,三木集团,10.81,10.81,10.81,10.81,159,171879,0.0,0.0
2015-07-01 14:54:00,sz000632,三木集团,10.81,10.81,10.81,10.81,375,405375,0.0,0.0
2015-07-01 14:55:00,sz000632,三木集团,10.81,10.81,10.81,10.81,181,195661,0.0,0.0
2015-07-01 14:56:00,sz000632,三木集团,10.81,10.81,10.81,10.81,5923,6402763,0.0,0.0
2015-07-01 14:57:00,sz000632,三木集团,10.81,10.81,10.81,10.81,803,868043,0.0,0.0
2015-07-01 14:58:00,sz000632,三木集团,10.81,10.81,10.81,10.81,66,71346,0.0,0.0
2015-07-01 14:59:00,sz000632,三木集团,10.81,10.81,10.81,10.81,0,0,0.0,0.0
2015-07-01 15:00:00,sz000632,三木集团,10.81,10.81,10.81,10.81,1783,1927423,0.0,0.0
