时间,代码,名称,开盘价,收盘价,最高价,最低价,成交量,成交额,涨幅,振幅
2015-07-01 10:14:00,sz300322,硕贝德,14.9,14.85,14.9,14.85,1032,1535116,-0.87,0.33
2015-07-01 10:15:00,sz300322,硕贝德,14.85,14.96,14.96,14.85,1418,2108585,0.74,0.74
2015-07-01 10:16:00,sz300322,硕贝德,14.98,14.99,14.99,14.98,1064,1594849,0.2,0.07
2015-07-01 10:17:00,sz300322,硕贝德,14.98,14.98,14.98,14.97,1406,2105905,-0.07,0.07
2015-07-01 10:18:00,sz300322,硕贝德,15.0,15.06,15.06,15.0,316,474402,0.53,0.4
2015-07-01 10:19:00,sz300322,硕贝德,14.95,14.95,14.95,14.95,1374,2054130,-0.73,0.0
2015-07-01 10:20:00,sz300322,硕贝德,14.96,14.92,14.96,14.92,929,1387409,-0.2,0.27
2015-07-01 10:21:00,sz300322,硕贝德,14.95,15.0,15.0,14.95,367,549178,0.54,0.34
2015-07-01 10:22:00,sz300322,硕贝德,15.1,15.06,15.1,15.06,881,1329633,0.4,0.27
2015-07-01 10:23:00,sz300322,硕贝德,15.12,15.18,15.18,15.12,484,733865,0.8,0.4
2015-07-01 10:24:00,sz300322,硕贝德,15.22,15.23,15.25,15.22,1537,2342416,0.33,0.2
2015-07-01 10:25:00,sz300322,硕贝德,15.23,15.22,15.24,15.22,1154,1757780,-0.07,0.13
2015-07-01 10:26:00,sz300322,硕贝德,15.22,15.2,15.22,15.2,526,800046,-0.13,0.13
2015-07-01 10:27:00,sz300322,硕贝德,15.2,15.18,15.2,15.18,381,578722,-0.13,0.13
2015-07-01 10:28:00,sz300322,硕贝德,15.16,15.16,15.16,15.14,314,475944,-0.13,0.13
2015-07-01 10:29:00,sz300322,硕贝德,15.16,15.18,15.18,15.16,282,427771,0.13,0.13
2015-07-01 10:30:00,sz300322,硕贝德,15.2,15.2,15.2,15.2,1025,1557998,0.13,0.0
2015-07-01 10:31:00,sz300322,硕贝德,15.2,15.21,15.21,15.2,125,190011,0.07,0.07
2015-07-01 10:32:00,sz300322,硕贝德,15.24,15.25,15.25,15.24,790,1204348,0.26,0.07
2015-07-01 10:33:00,sz300322,硕贝德,15.24,15.23,15.24,15.23,99,150801,-0.13,0.07
2015-07-01 10:34:00,sz300322,硕贝德,15.23,15.21,15.23,15.21,880,1339522,-0.13,0.13
2015-07-01 10:35:00,sz300322,硕贝德,15.18,15.15,15.18,15.15,1061,1610125,-0.39,0.2
2015-07-01 10:36:00,sz300322,硕贝德,15.16,15.15,15.16,15.15,225,341099,0.0,0.07
2015-07-01 10:37:00,sz300322,硕贝德,15.12,15.17,15.17,15.12,408,617165,0.13,0.33
2015-07-01 10:38:00,sz300322,硕贝德,15.16,15.16,15.16,15.16,168,254688,-0.07,0.0
2015-07-01 10:39:00,sz300322,硕贝德,15.19,15.22,15.23,15.17,414,630063,0.4,0.4
2015-07-01 10:40:00,sz300322,硕贝德,15.23,15.25,15.25,15.23,6706,10225590,0.2,0.13
2015-07-01 10:41:00,sz300322,硕贝德,15.25,15.3,15.3,15.25,1729,2640066,0.33,0.33
2015-07-01 10:42:00,sz300322,硕贝德,15.3,15.43,15.43,15.3,1146,1759625,0.85,0.85
2015-07-01 10:43:00,sz300322,硕贝德,15.45,15.5,15.5,15.45,1660,2569435,0.45,0.32
2015-07-01 10:44:00,sz300322,硕贝德,15.47,15.47,15.47,15.46,1462,2261537,-0.19,0.06
2015-07-01 10:45:00,sz300322,硕贝德,15.4,15.3,15.4,15.3,1175,1802070,-1.1,0.65
2015-07-01 10:46:00,sz300322,硕贝德,15.29,15.3,15.3,15.26,735,1122970,0.0,0.26
2015-07-01 10:47:00,sz300322,硕贝德,15.3,15.3,15.31,15.3,1852,2833887,0.0,0.07
2015-07-01 10:48:00,sz300322,硕贝德,15.3,15.24,15.3,15.24,1738,2657105,-0.39,0.39
2015-07-01 10:49:00,sz300322,硕贝德,15.3,15.25,15.3,15.21,3753,5739947,0.07,0.59
2015-07-01 10:50:00,sz300322,硕贝德,15.28,15.3,15.3,15.28,797,1218803,0.33,0.13
2015-07-01 10:51:00,sz300322,硕贝德,15.3,15.4,15.4,15.3,1837,2811892,0.65,0.65
2015-07-01 10:52:00,sz300322,硕贝德,15.4,15.3,15.4,15.3,763,1174790,-0.65,0.65
2015-07-01 10:53:00,sz300322,硕贝德,15.36,15.25,15.36,15.25,408,623906,-0.33,0.72
2015-07-01 10:54:00,sz300322,硕贝德,15.26,15.25,15.26,15.25,886,1351402,0.0,0.07
2015-07-01 10:55:00,sz300322,硕贝德,15.24,15.25,15.26,15.24,383,584249,0.0,0.13
2015-07-01 10:56:00,sz300322,硕贝德,15.26,15.33,15.34,15.26,319,488046,0.52,0.52
2015-07-01 10:57:00,sz300322,硕贝德,15.35,15.34,15.35,15.34,353,541823,0.07,0.07
2015-07-01 10:58:00,sz300322,硕贝德,15.35,15.4,15.4,15.35,1502,2312525,0.39,0.33
2015-07-01 10:59:00,sz300322,硕贝德,15.34,15.31,15.34,15.31,186,285234,-0.58,0.19
2015-07-01 11:00:00,sz300322,硕贝德,15.34,15.32,15.34,15.31,115,176072,0.07,0.2
2015-07-01 11:01:00,sz300322,硕贝德,15.34,15.4,15.4,15.33,840,1289757,0.52,0.46
2015-07-01 11:02:00,sz300322,硕贝德,15.48,15.41,15.48,15.41,1003,1547804,0.06,0.45
2015-07-01 11:03:00,sz300322,硕贝德,15.39,15.39,15.39,15.38,413,635603,-0.13,0.06
2015-07-01 11:04:00,sz300322,硕贝德,15.41,15.34,15.41,15.34,577,888311,-0.32,0.45
2015-07-01 11:05:00,sz300322,硕贝德,15.31,15.38,15.38,15.31,84,128850,0.26,0.46
2015-07-01 11:06:00,sz300322,硕贝德,15.38,15.4,15.4,15.36,698,1074714,0.13,0.26
2015-07-01 11:07:00,sz300322,硕贝德,15.38,15.41,15.41,15.38,211,324919,0.06,0.19
2015-07-01 11:08:00,sz300322,硕贝德,15.45,15.45,15.45,15.44,495,764696,0.26,0.06
2015-07-01 11:09:00,sz300322,硕贝德,15.42,15.42,15.43,15.42,281,433395,-0.19,0.06
2015-07-01 11:10:00,sz300322,硕贝德,15.42,15.39,15.42,15.39,144,221724,-0.19,0.19
2015-07-01 11:11:00,sz300322,硕贝德,15.38,15.37,15.38,15.37,190,292126,-0.13,0.06
2015-07-01 11:12:00,sz300322,硕贝德,15.37,15.35,15.37,15.35,385,591565,-0.13,0.13
2015-07-01 11:13:00,sz300322,硕贝德,15.35,15.28,15.35,15.28,490,748992,-0.46,0.46
2015-07-01 11:14:00,sz300322,硕贝德,15.3,15.3,15.3,15.28,142,217184,0.13,0.13
2015-07-01 11:15:00,sz300322,硕贝德,15.27,15.28,15.28,15.27,120,183353,-0.13,0.07
2015-07-01 11:16:00,sz300322,硕贝德,15.28,15.3,15.3,15.27,581,887360,0.13,0.2
2015-07-01 11:17:00,sz300322,硕贝德,15.3,15.22,15.3,15.22,170,258882,-0.52,0.52
2015-07-01 11:18:00,sz300322,硕贝德,15.27,15.23,15.32,15.23,300,458223,0.07,0.59
2015-07-01 11:19:00,sz300322,硕贝德,15.28,15.27,15.28,15.27,189,288634,0.26,0.07
2015-07-01 11:20:00,sz300322,硕贝德,15.25,15.18,15.25,15.18,4970,7549330,-0.59,0.46
2015-07-01 11:21:00,sz300322,硕贝德,15.15,15.06,15.15,15.06,605,913302,-0.79,0.59
2015-07-01 11:22:00,sz300322,硕贝德,15.01,15.02,15.02,15.0,1527,2291841,-0.27,0.13
2015-07-01 11:23:00,sz300322,硕贝德,15.05,15.16,15.16,15.05,353,533666,0.93,0.73
2015-07-01 11:24:00,sz300322,硕贝德,15.17,15.25,15.25,15.17,306,465374,0.59,0.53
2015-07-01 11:25:00,sz300322,硕贝德,15.25,15.19,15.25,15.19,318,484202,-0.39,0.39
2015-07-01 11:26:00,sz300322,硕贝德,15.19,15.2,15.2,15.18,224,340159,0.07,0.13
2015-07-01 11:27:00,sz300322,硕贝德,15.18,15.16,15.18,15.16,783,1187268,-0.26,0.13
2015-07-01 11:28:00,sz300322,硕贝德,15.16,15.12,15.16,15.12,290,438762,-0.26,0.26
2015-07-01 11:29:00,sz300322,硕贝德,15.12,15.18,15.18,15.12,846,1280981,0.4,0.4
2015-07-01 11:30:00,sz300322,硕贝德,15.2,15.2,15.2,15.2,439,667279,0.13,0.0
2015-07-01 13:01:00,sz300322,硕贝德,15.2,15.2,15.22,15.2,577,877162,0.0,0.13
2015-07-01 13:02:00,sz300322,硕贝德,15.2,15.09,15.2,15.09,333,503050,-0.72,0.72
2015-07-01 13:03:00,sz300322,硕贝德,15.03,15.03,15.05,15.03,954,1434461,-0.4,0.13
2015-07-01 13:04:00,sz300322,硕贝德,15.04,15.06,15.06,15.04,555,835296,0.2,0.13
2015-07-01 13:05:00,sz300322,硕贝德,15.07,15.24,15.24,15.07,177,267268,1.2,1.13
2015-07-01 13:06:00,sz300322,硕贝德,15.25,15.3,15.3,15.25,331,505300,0.39,0.33
2015-07-01 13:07:00,sz300322,硕贝德,15.25,15.11,15.26,15.11,453,689667,-1.24,0.98
2015-07-01 13:08:00,sz300322,硕贝德,15.15,15.15,15.15,15.15,181,274215,0.26,0.0
2015-07-01 13:09:00,sz300322,硕贝德,15.1,15.06,15.1,15.06,413,622726,-0.59,0.26
2015-07-01 13:10:00,sz300322,硕贝德,15.07,15.07,15.09,15.07,400,602894,0.07,0.13
2015-07-01 13:11:00,sz300322,硕贝德,15.08,15.05,15.08,15.05,646,973338,-0.13,0.2
2015-07-01 13:12:00,sz300322,硕贝德,15.03,15.0,15.03,15.0,1278,1919370,-0.33,0.2
2015-07-01 13:13:00,sz300322,硕贝德,14.95,14.9,14.95,14.9,776,1157938,-0.67,0.33
2015-07-01 13:14:00,sz300322,硕贝德,14.9,14.9,14.9,14.9,1544,2300560,0.0,0.0
2015-07-01 13:15:00,sz300322,硕贝德,14.98,15.18,15.18,14.98,1199,1804151,1.88,1.34
2015-07-01 13:16:00,sz300322,硕贝德,15.19,15.18,15.19,15.18,672,1020342,0.0,0.07
2015-07-01 13:17:00,sz300322,硕贝德,15.18,15.15,15.18,15.12,407,617165,-0.2,0.4
2015-07-01 13:18:00,sz300322,硕贝德,15.1,15.06,15.1,15.06,531,799910,-0.59,0.26
2015-07-01 13:19:00,sz300322,硕贝德,15.1,15.2,15.2,15.1,1832,2774649,0.93,0.66
2015-07-01 13:20:00,sz300322,硕贝德,15.18,15.18,15.18,15.18,338,513083,-0.13,0.0
2015-07-01 13:21:00,sz300322,硕贝德,15.15,15.12,15.15,15.12,238,360279,-0.4,0.2
2015-07-01 13:22:00,sz300322,硕贝德,15.18,15.18,15.18,15.18,451,684617,0.4,0.0
2015-07-01 13:23:00,sz300322,硕贝德,15.19,15.18,15.19,15.18,1076,1634394,0.0,0.07
2015-07-01 13:24:00,sz300322,硕贝德,15.18,15.12,15.18,15.12,75,113531,-0.4,0.4
2015-07-01 13:25:00,sz300322,硕贝德,15.12,15.08,15.12,15.08,765,1156411,-0.26,0.26
2015-07-01 13:26:00,sz300322,硕贝德,15.07,15.07,15.07,15.06,501,754562,-0.07,0.07
2015-07-01 13:27:00,sz300322,硕贝德,15.12,15.15,15.15,15.12,229,346293,0.53,0.2
2015-07-01 13:28:00,sz300322,硕贝德,15.15,15.18,15.18,15.15,256,387939,0.2,0.2
2015-07-01 13:29:00,sz300322,硕贝德,15.18,15.18,15.18,15.15,480,727635,0.0,0.2
2015-07-01 13:30:00,sz300322,硕贝德,15.19,15.2,15.2,15.19,931,1414505,0.13,0.07
2015-07-01 13:31:00,sz300322,硕贝德,15.2,15.24,15.24,15.2,206,313816,0.26,0.26
2015-07-01 13:32:00,sz300322,硕贝德,15.22,15.2,15.22,15.2,891,1355178,-0.26,0.13
2015-07-01 13:33:00,sz300322,硕贝德,15.18,15.16,15.18,15.16,103,156240,-0.26,0.13
2015-07-01 13:34:00,sz300322,硕贝德,15.15,15.12,15.15,15.12,153,231473,-0.26,0.2
2015-07-01 13:35:00,sz300322,硕贝德,15.12,15.11,15.12,15.1,356,537627,-0.07,0.13
2015-07-01 13:36:00,sz300322,硕贝德,15.12,15.1,15.15,15.1,343,518569,-0.07,0.33
2015-07-01 13:37:00,sz300322,硕贝德,15.1,15.1,15.1,15.1,159,240090,0.0,0.0
2015-07-01 13:38:00,sz300322,硕贝德,15.06,15.02,15.06,15.02,564,848711,-0.53,0.26
2015-07-01 13:39:00,sz300322,硕贝德,15.02,15.02,15.02,15.01,330,495489,0.0,0.07
2015-07-01 13:40:00,sz300322,硕贝德,15.02,15.05,15.23,15.02,928,1410550,0.2,1.4
2015-07-01 13:41:00,sz300322,硕贝德,15.22,15.18,15.22,15.12,193,292725,0.86,0.66
2015-07-01 13:42:00,sz300322,硕贝德,15.12,15.12,15.14,15.12,394,596284,-0.4,0.13
2015-07-01 13:43:00,sz300322,硕贝德,15.09,15.05,15.09,15.05,567,854384,-0.46,0.26
2015-07-01 13:44:00,sz300322,硕贝德,15.04,15.01,15.04,15.01,520,781434,-0.27,0.2
2015-07-01 13:45:00,sz300322,硕贝德,15.0,14.95,15.0,14.95,765,1145133,-0.4,0.33
2015-07-01 13:46:00,sz300322,硕贝德,14.92,14.93,14.95,14.92,652,973830,-0.13,0.2
2015-07-01 13:47:00,sz300322,硕贝德,14.95,14.94,14.95,14.94,692,1034236,0.07,0.07
2015-07-01 13:48:00,sz300322,硕贝德,14.94,15.05,15.05,14.94,472,707377,0.74,0.74
2015-07-01 13:49:00,sz300322,硕贝德,15.07,15.16,15.16,15.07,248,374600,0.73,0.6
2015-07-01 13:50:00,sz300322,硕贝德,15.16,15.07,15.16,15.07,165,249051,-0.59,0.59
2015-07-01 13:51:00,sz300322,硕贝德,15.08,15.08,15.14,15.07,515,779544,0.07,0.46
2015-07-01 13:52:00,sz300322,硕贝德,15.09,15.1,15.1,15.09,152,229441,0.13,0.07
2015-07-01 13:53:00,sz300322,硕贝德,15.09,15.1,15.13,15.09,96,145049,0.0,0.26
2015-07-01 13:54:00,sz300322,硕贝德,15.1,15.09,15.1,15.09,151,227979,-0.07,0.07
2015-07-01 13:55:00,sz300322,硕贝德,15.08,15.15,15.15,15.08,640,966008,0.4,0.46
2015-07-01 13:56:00,sz300322,硕贝德,15.16,15.15,15.16,15.15,452,685168,0.0,0.07
2015-07-01 13:57:00,sz300322,硕贝德,15.16,15.15,15.16,15.1,215,325041,0.0,0.4
2015-07-01 13:58:00,sz300322,硕贝德,15.12,15.16,15.16,15.12,290,439086,0.07,0.26
2015-07-01 13:59:00,sz300322,硕贝德,15.15,15.13,15.15,15.13,282,427220,-0.2,0.13
2015-07-01 14:00:00,sz300322,硕贝德,15.12,15.12,15.12,15.1,320,483743,-0.07,0.13
2015-07-01 14:01:00,sz300322,硕贝德,15.13,15.1,15.13,15.1,182,275077,-0.13,0.2
2015-07-01 14:02:00,sz300322,硕贝德,15.1,15.08,15.1,15.08,211,318543,-0.13,0.13
2015-07-01 14:03:00,sz300322,硕贝德,15.07,15.02,15.07,15.02,291,438063,-0.4,0.33
2015-07-01 14:04:00,sz300322,硕贝德,15.06,15.01,15.06,15.0,264,396288,-0.07,0.4
2015-07-01 14:05:00,sz300322,硕贝德,15.04,15.06,15.06,15.04,724,1089294,0.33,0.13
2015-07-01 14:06:00,sz300322,硕贝德,15.08,15.02,15.08,15.02,430,647099,-0.27,0.4
2015-07-01 14:07:00,sz300322,硕贝德,15.01,14.98,15.01,14.98,1671,2506424,-0.27,0.2
2015-07-01 14:08:00,sz300322,硕贝德,14.96,14.93,14.96,14.93,839,1254037,-0.33,0.2
2015-07-01 14:09:00,sz300322,硕贝德,14.94,14.93,14.94,14.91,563,839985,0.0,0.2
2015-07-01 14:10:00,sz300322,硕贝德,14.92,14.92,14.92,14.91,450,671215,-0.07,0.07
2015-07-01 14:11:00,sz300322,硕贝德,14.91,14.92,14.92,14.9,1116,1663983,0.0,0.13
2015-07-01 14:12:00,sz300322,硕贝德,14.92,15.0,15.0,14.92,352,526400,0.54,0.54
2015-07-01 14:13:00,sz300322,硕贝德,15.0,15.02,15.02,15.0,474,711325,0.13,0.13
2015-07-01 14:14:00,sz300322,硕贝德,15.0,14.96,15.0,14.96,336,503167,-0.4,0.27
2015-07-01 14:15:00,sz300322,硕贝德,14.96,14.86,14.96,14.86,819,1219999,-0.67,0.67
2015-07-01 14:16:00,sz300322,硕贝德,14.85,14.78,14.85,14.78,3275,4847170,-0.54,0.47
2015-07-01 14:17:00,sz300322,硕贝德,14.7,14.67,14.7,14.67,1181,1733450,-0.74,0.2
2015-07-01 14:18:00,sz300322,硕贝德,14.67,14.65,14.7,14.65,1762,2587855,-0.14,0.34
2015-07-01 14:19:00,sz300322,硕贝德,14.6,14.53,14.6,14.53,1468,2137888,-0.82,0.48
2015-07-01 14:20:00,sz300322,硕贝德,14.51,14.7,14.7,14.51,2381,3474598,1.17,1.31
2015-07-01 14:21:00,sz300322,硕贝德,14.71,14.8,14.8,14.71,325,479098,0.68,0.61
2015-07-01 14:22:00,sz300322,硕贝德,14.85,14.9,14.9,14.85,992,1476165,0.68,0.34
2015-07-01 14:23:00,sz300322,硕贝德,14.88,14.8,14.88,14.8,752,1115672,-0.67,0.54
2015-07-01 14:24:00,sz300322,硕贝德,14.78,14.78,14.78,14.78,390,576420,-0.14,0.0
2015-07-01 14:25:00,sz300322,硕贝德,14.78,14.77,14.78,14.77,390,576324,-0.07,0.07
2015-07-01 14:26:00,sz300322,硕贝德,14.77,14.89,14.89,14.77,750,1113966,0.81,0.81
2015-07-01 14:27:00,sz300322,硕贝德,14.9,14.91,14.95,14.89,420,627242,0.13,0.4
2015-07-01 14:28:00,sz300322,硕贝德,14.96,14.99,14.99,14.96,243,363834,0.54,0.2
2015-07-01 14:29:00,sz300322,硕贝德,14.96,14.97,14.98,14.96,468,700381,-0.13,0.13
2015-07-01 14:30:00,sz300322,硕贝德,14.95,14.9,14.95,14.9,268,400244,-0.47,0.33
2015-07-01 14:31:00,sz300322,硕贝德,14.92,14.85,14.92,14.85,109,162074,-0.34,0.47
2015-07-01 14:32:00,sz300322,硕贝德,14.81,14.75,14.81,14.75,536,792298,-0.67,0.4
2015-07-01 14:33:00,sz300322,硕贝德,14.81,14.79,14.81,14.79,404,597907,0.27,0.14
2015-07-01 14:34:00,sz300322,硕贝德,14.75,14.71,14.75,14.71,562,828352,-0.54,0.27
2015-07-01 14:35:00,sz300322,硕贝德,14.71,14.65,14.71,14.65,790,1160498,-0.41,0.41
2015-07-01 14:36:00,sz300322,硕贝德,14.63,14.58,14.63,14.58,767,1119849,-0.48,0.34
2015-07-01 14:37:00,sz300322,硕贝德,14.61,14.6,14.61,14.57,737,1074852,0.14,0.27
2015-07-01 14:38:00,sz300322,硕贝德,14.58,14.51,14.59,14.51,612,890046,-0.62,0.55
2015-07-01 14:39:00,sz300322,硕贝德,14.5,14.5,14.5,14.5,2249,3261050,-0.07,0.0
2015-07-01 14:40:00,sz300322,硕贝德,14.51,14.55,14.55,14.51,1042,1513603,0.34,0.28
2015-07-01 14:41:00,sz300322,硕贝德,14.58,14.7,14.7,14.58,1373,2006552,1.03,0.82
2015-07-01 14:42:00,sz300322,硕贝德,14.7,14.74,14.74,14.7,440,648128,0.27,0.27
2015-07-01 14:43:00,sz300322,硕贝德,14.75,14.7,14.75,14.7,738,1086605,-0.27,0.34
2015-07-01 14:44:00,sz300322,硕贝德,14.58,14.43,14.58,14.43,1120,1622461,-1.84,1.02
2015-07-01 14:45:00,sz300322,硕贝德,14.38,14.35,14.38,14.35,1033,1484224,-0.55,0.21
2015-07-01 14:46:00,sz300322,硕贝德,14.35,14.31,14.35,14.31,1673,2397418,-0.28,0.28
2015-07-01 14:47:00,sz300322,硕贝德,14.28,14.11,14.28,14.11,1387,1965250,-1.4,1.19
2015-07-01 14:48:00,sz300322,硕贝德,14.1,14.04,14.1,14.04,2719,3824567,-0.5,0.43
2015-07-01 14:49:00,sz300322,硕贝德,14.04,13.9,14.04,13.9,822,1149651,-1.0,1.0
2015-07-01 14:50:00,sz300322,硕贝德,13.91,13.85,13.91,13.85,903,1254179,-0.36,0.43
2015-07-01 14:51:00,sz300322,硕贝德,13.77,13.77,13.78,13.73,2309,3178553,-0.58,0.36
2015-07-01 14:52:00,sz300322,硕贝德,13.8,13.82,13.82,13.78,1681,2319816,0.36,0.29
2015-07-01 14:53:00,sz300322,硕贝德,13.9,14.0,14.0,13.9,1106,1546855,1.3,0.72
2015-07-01 14:54:00,sz300322,硕贝德,14.01,14.11,14.11,14.01,2182,3057244,0.79,0.71
2015-07-01 14:55:00,sz300322,硕贝德,14.11,14.11,14.15,14.11,2186,3087738,0.0,0.28
2015-07-01 14:56:00,sz300322,硕贝德,14.17,14.16,14.17,14.15,1472,2083806,0.35,0.14
2015-07-01 14:57:00,sz300322,硕贝德,14.15,14.17,14.18,14.15,1526,2160914,0.07,0.21
2015-07-01 14:58:00,sz300322,硕贝德,14.15,14.15,14.15,14.15,93,131595,-0.14,0.0
2015-07-01 14:59:00,sz300322,硕贝德,14.15,14.15,14.15,14.15,0,0,0.0,0.0
2015-07-01 15:00:00,sz300322,硕贝德,14.1,14.1,14.1,14.1,2283,3219030,-0.35,0.0
