时间,代码,名称,开盘价,收盘价,最高价,最低价,成交量,成交额,涨幅,振幅
2015-07-01 10:16:00,sz000802,北京文化,32.02,32.02,32.02,32.02,38,121676,0.0,0.0
2015-07-01 10:17:00,sz000802,北京文化,32.02,32.02,32.02,32.02,275,880550,0.0,0.0
2015-07-01 10:18:00,sz000802,北京文化,32.02,32.02,32.02,32.02,15,48030,0.0,0.0
2015-07-01 10:19:00,sz000802,北京文化,32.02,32.02,32.02,32.02,37,118474,0.0,0.0
2015-07-01 10:20:00,sz000802,北京文化,32.02,32.02,32.02,32.02,24,76848,0.0,0.0
2015-07-01 10:21:00,sz000802,北京文化,32.02,32.02,32.02,32.02,4178,13377956,0.0,0.0
2015-07-01 10:22:00,sz000802,北京文化,32.02,32.02,32.02,32.02,47,150494,0.0,0.0
2015-07-01 10:23:00,sz000802,北京文化,32.02,32.02,32.02,32.02,1106,3541412,0.0,0.0
2015-07-01 10:24:00,sz000802,北京文化,32.02,32.02,32.02,32.02,1002,3208404,0.0,0.0
2015-07-01 10:25:00,sz000802,北京文化,32.02,32.02,32.02,32.02,1778,5693156,0.0,0.0
2015-07-01 10:26:00,sz000802,北京文化,32.02,32.02,32.02,32.02,663,2122926,0.0,0.0
2015-07-01 10:27:00,sz000802,北京文化,32.02,32.02,32.02,32.02,2128,6813856,0.0,0.0
2015-07-01 10:28:00,sz000802,北京文化,32.02,32.02,32.02,32.02,880,2817760,0.0,0.0
2015-07-01 10:29:00,sz000802,北京文化,32.02,32.02,32.02,32.02,1427,4569254,0.0,0.0
2015-07-01 10:30:00,sz000802,北京文化,32.02,32.02,32.02,32.02,1137,3640674,0.0,0.0
2015-07-01 10:31:00,sz000802,北京文化,32.02,32.02,32.02,32.02,1199,3839198,0.0,0.0
2015-07-01 10:32:00,sz000802,北京文化,32.02,32.02,32.02,32.02,942,3016284,0.0,0.0
2015-07-01 10:33:00,sz000802,北京文化,32.02,32.02,32.02,32.02,665,2129330,0.0,0.0
2015-07-01 10:34:00,sz000802,北京文化,32.02,32.02,32.02,32.02,1056,3381312,0.0,0.0
2015-07-01 10:35:00,sz000802,北京文化,32.02,32.02,32.02,32.02,1411,4518022,0.0,0.0
2015-07-01 10:36:00,sz000802,北京文化,32.02,32.02,32.02,32.02,771,2468742,0.0,0.0
2015-07-01 10:37:00,sz000802,北京文化,32.02,32.02,32.02,32.02,4946,15837092,0.0,0.0
2015-07-01 10:38:00,sz000802,北京文化,32.02,32.0,32.02,32.0,8043,25750940,-0.06,0.06
2015-07-01 10:39:00,sz000802,北京文化,32.02,31.99,32.02,31.99,1440,4607050,-0.03,0.09
2015-07-01 10:40:00,sz000802,北京文化,31.9,31.92,31.92,31.87,2362,7533808,-0.22,0.16
2015-07-01 10:41:00,sz000802,北京文化,31.91,31.9,31.92,31.9,3089,9857463,-0.06,0.06
2015-07-01 10:42:00,sz000802,北京文化,31.99,31.99,31.99,31.98,1782,5699286,0.28,0.03
2015-07-01 10:43:00,sz000802,北京文化,32.0,32.02,32.02,32.0,2268,7259182,0.09,0.06
2015-07-01 10:44:00,sz000802,北京文化,32.01,32.01,32.02,32.01,399,1277494,-0.03,0.03
2015-07-01 10:45:00,sz000802,北京文化,32.0,31.86,32.0,31.86,394,1257184,-0.47,0.44
2015-07-01 10:46:00,sz000802,北京文化,31.85,31.7,31.85,31.7,828,2629551,-0.5,0.47
2015-07-01 10:47:00,sz000802,北京文化,31.7,31.61,31.7,31.61,681,2154835,-0.28,0.28
2015-07-01 10:48:00,sz000802,北京文化,31.7,31.68,31.7,31.68,1091,3457530,0.22,0.06
2015-07-01 10:49:00,sz000802,北京文化,31.7,31.7,31.7,31.7,1711,5423867,0.06,0.0
2015-07-01 10:50:00,sz000802,北京文化,31.79,31.8,31.8,31.79,953,3030348,0.32,0.03
2015-07-01 10:51:00,sz000802,北京文化,31.8,31.9,31.9,31.8,362,1153335,0.31,0.31
2015-07-01 10:52:00,sz000802,北京文化,31.95,31.89,31.95,31.85,279,889637,-0.03,0.31
2015-07-01 10:53:00,sz000802,北京文化,31.88,31.71,31.88,31.71,1754,5571169,-0.56,0.53
2015-07-01 10:54:00,sz000802,北京文化,31.65,31.62,31.65,31.62,774,2449069,-0.28,0.09
2015-07-01 10:55:00,sz000802,北京文化,31.6,31.62,31.62,31.6,561,1773110,0.0,0.06
2015-07-01 10:56:00,sz000802,北京文化,31.6,31.64,31.64,31.6,448,1416656,0.06,0.13
2015-07-01 10:57:00,sz000802,北京文化,31.6,31.57,31.6,31.57,1137,3591950,-0.22,0.09
2015-07-01 10:58:00,sz000802,北京文化,31.54,31.4,31.54,31.4,2341,7371773,-0.54,0.44
2015-07-01 10:59:00,sz000802,北京文化,31.3,31.05,31.3,31.05,1567,4872064,-1.11,0.8
2015-07-01 11:00:00,sz000802,北京文化,31.2,31.2,31.2,31.01,1534,4771635,0.48,0.61
2015-07-01 11:01:00,sz000802,北京文化,31.2,31.49,31.49,31.2,1379,4318788,0.93,0.93
2015-07-01 11:02:00,sz000802,北京文化,31.49,31.6,31.6,31.49,889,2804898,0.35,0.35
2015-07-01 11:03:00,sz000802,北京文化,31.6,31.64,31.7,31.6,897,2840470,0.13,0.32
2015-07-01 11:04:00,sz000802,北京文化,31.6,31.6,31.61,31.58,506,1598691,-0.13,0.09
2015-07-01 11:05:00,sz000802,北京文化,31.58,31.5,31.58,31.5,688,2168416,-0.32,0.25
2015-07-01 11:06:00,sz000802,北京文化,31.49,31.49,31.49,31.48,225,708453,-0.03,0.03
2015-07-01 11:07:00,sz000802,北京文化,31.48,31.46,31.48,31.46,93,292634,-0.1,0.06
2015-07-01 11:08:00,sz000802,北京文化,31.45,31.43,31.45,31.43,156,490548,-0.1,0.06
2015-07-01 11:09:00,sz000802,北京文化,31.41,31.38,31.41,31.38,160,502360,-0.16,0.1
2015-07-01 11:10:00,sz000802,北京文化,31.38,31.3,31.38,31.3,798,2498943,-0.25,0.25
2015-07-01 11:11:00,sz000802,北京文化,31.29,31.29,31.29,31.16,81,253384,-0.03,0.42
2015-07-01 11:12:00,sz000802,北京文化,31.31,31.38,31.38,31.31,343,1076053,0.29,0.22
2015-07-01 11:13:00,sz000802,北京文化,31.38,31.45,31.45,31.38,935,2934786,0.22,0.22
2015-07-01 11:14:00,sz000802,北京文化,31.45,31.41,31.45,31.41,129,405249,-0.13,0.13
2015-07-01 11:15:00,sz000802,北京文化,31.41,31.41,31.41,31.41,61,191601,0.0,0.0
2015-07-01 11:16:00,sz000802,北京文化,31.4,31.39,31.41,31.39,139,436362,-0.06,0.06
2015-07-01 11:17:00,sz000802,北京文化,31.38,31.38,31.38,31.38,214,671532,-0.03,0.0
2015-07-01 11:18:00,sz000802,北京文化,31.38,31.35,31.38,31.35,210,658622,-0.1,0.1
2015-07-01 11:19:00,sz000802,北京文化,31.35,31.13,31.35,31.13,383,1195989,-0.7,0.7
2015-07-01 11:20:00,sz000802,北京文化,31.13,31.0,31.13,31.0,1679,5208322,-0.42,0.42
2015-07-01 11:21:00,sz000802,北京文化,31.02,31.09,31.09,31.02,2378,7392746,0.29,0.23
2015-07-01 11:22:00,sz000802,北京文化,31.09,31.02,31.11,31.02,1744,5420694,-0.23,0.29
2015-07-01 11:23:00,sz000802,北京文化,31.02,31.1,31.1,31.02,466,1447981,0.26,0.26
2015-07-01 11:24:00,sz000802,北京文化,31.2,31.31,31.31,31.2,583,1821908,0.68,0.35
2015-07-01 11:25:00,sz000802,北京文化,31.31,31.2,31.31,31.2,605,1891290,-0.35,0.35
2015-07-01 11:26:00,sz000802,北京文化,31.15,30.9,31.15,30.9,793,2456514,-0.96,0.8
2015-07-01 11:27:00,sz000802,北京文化,30.79,30.9,30.9,30.79,165,508122,0.0,0.36
2015-07-01 11:28:00,sz000802,北京文化,30.9,30.9,30.9,30.89,339,1047329,0.0,0.03
2015-07-01 11:29:00,sz000802,北京文化,30.98,30.9,30.98,30.9,1694,5236250,0.0,0.26
2015-07-01 11:30:00,sz000802,北京文化,30.99,31.0,31.11,30.99,620,1925420,0.32,0.39
2015-07-01 13:01:00,sz000802,北京文化,30.99,30.9,31.0,30.9,1616,5007863,-0.32,0.32
2015-07-01 13:02:00,sz000802,北京文化,30.89,30.86,30.89,30.86,274,846007,-0.13,0.1
2015-07-01 13:03:00,sz000802,北京文化,30.85,30.86,30.86,30.85,278,857795,0.0,0.03
2015-07-01 13:04:00,sz000802,北京文化,30.95,30.97,30.97,30.88,1383,4277837,0.36,0.29
2015-07-01 13:05:00,sz000802,北京文化,30.97,30.97,30.97,30.97,591,1830325,0.0,0.0
2015-07-01 13:06:00,sz000802,北京文化,30.98,30.97,30.99,30.97,525,1626318,0.0,0.06
2015-07-01 13:07:00,sz000802,北京文化,30.97,30.9,30.97,30.9,230,711686,-0.23,0.23
2015-07-01 13:08:00,sz000802,北京文化,30.86,30.7,30.86,30.7,319,981335,-0.65,0.52
2015-07-01 13:09:00,sz000802,北京文化,30.7,30.59,30.7,30.58,1322,4043282,-0.36,0.39
2015-07-01 13:10:00,sz000802,北京文化,30.58,30.68,30.68,30.58,621,1900928,0.29,0.33
2015-07-01 13:11:00,sz000802,北京文化,30.68,30.59,30.68,30.59,2155,6593486,-0.29,0.29
2015-07-01 13:12:00,sz000802,北京文化,30.6,30.6,30.6,30.6,1765,5400900,0.03,0.0
2015-07-01 13:13:00,sz000802,北京文化,30.61,30.6,30.61,30.6,678,2075091,0.0,0.03
2015-07-01 13:14:00,sz000802,北京文化,30.6,30.6,30.61,30.6,423,1294483,0.0,0.03
2015-07-01 13:15:00,sz000802,北京文化,30.63,30.69,30.7,30.63,1084,3325804,0.29,0.23
2015-07-01 13:16:00,sz000802,北京文化,30.69,30.7,30.7,30.69,965,2962000,0.03,0.03
2015-07-01 13:17:00,sz000802,北京文化,30.7,30.78,30.78,30.7,438,1345603,0.26,0.26
2015-07-01 13:18:00,sz000802,北京文化,30.78,30.81,30.81,30.74,260,799361,0.1,0.23
2015-07-01 13:19:00,sz000802,北京文化,30.86,30.76,30.86,30.76,238,733803,-0.16,0.32
2015-07-01 13:20:00,sz000802,北京文化,30.86,30.76,30.86,30.76,370,1139447,0.0,0.33
2015-07-01 13:21:00,sz000802,北京文化,30.76,30.7,30.76,30.7,681,2093054,-0.2,0.2
2015-07-01 13:22:00,sz000802,北京文化,30.7,30.7,30.7,30.7,565,1734550,0.0,0.0
2015-07-01 13:23:00,sz000802,北京文化,30.7,30.69,30.7,30.69,340,1043511,-0.03,0.03
2015-07-01 13:24:00,sz000802,北京文化,30.69,30.72,30.72,30.68,922,2829372,0.1,0.13
2015-07-01 13:25:00,sz000802,北京文化,30.72,30.75,30.75,30.7,467,1435106,0.1,0.16
2015-07-01 13:26:00,sz000802,北京文化,30.76,30.8,30.8,30.76,460,1415004,0.16,0.13
2015-07-01 13:27:00,sz000802,北京文化,30.84,30.86,30.86,30.84,430,1326670,0.19,0.06
2015-07-01 13:28:00,sz000802,北京文化,30.86,30.94,30.94,30.86,365,1128678,0.26,0.26
2015-07-01 13:29:00,sz000802,北京文化,30.96,31.0,31.0,30.96,1078,3339947,0.19,0.13
2015-07-01 13:30:00,sz000802,北京文化,31.1,31.2,31.2,31.1,732,2279766,0.65,0.32
2015-07-01 13:31:00,sz000802,北京文化,31.3,31.37,31.37,31.3,502,1573821,0.54,0.22
2015-07-01 13:32:00,sz000802,北京文化,31.37,31.37,31.37,31.36,516,1618401,0.0,0.03
2015-07-01 13:33:00,sz000802,北京文化,31.36,31.36,31.36,31.35,557,1746638,-0.03,0.03
2015-07-01 13:34:00,sz000802,北京文化,31.35,31.37,31.37,31.35,682,2138302,0.03,0.06
2015-07-01 13:35:00,sz000802,北京文化,31.35,31.43,31.43,31.35,679,2131601,0.19,0.26
2015-07-01 13:36:00,sz000802,北京文化,31.43,31.4,31.43,31.4,341,1070987,-0.1,0.1
2015-07-01 13:37:00,sz000802,北京文化,31.3,31.37,31.37,31.28,832,2607443,-0.1,0.29
2015-07-01 13:38:00,sz000802,北京文化,31.2,31.21,31.21,31.15,716,2233813,-0.51,0.19
2015-07-01 13:39:00,sz000802,北京文化,31.17,30.99,31.17,30.99,1039,3221324,-0.7,0.58
2015-07-01 13:40:00,sz000802,北京文化,30.99,30.99,30.99,30.99,250,774750,0.0,0.0
2015-07-01 13:41:00,sz000802,北京文化,31.0,31.0,31.0,31.0,306,948600,0.03,0.0
2015-07-01 13:42:00,sz000802,北京文化,30.99,30.9,30.99,30.9,307,949258,-0.32,0.29
2015-07-01 13:43:00,sz000802,北京文化,30.91,30.9,30.91,30.9,108,333774,0.0,0.03
2015-07-01 13:44:00,sz000802,北京文化,30.91,30.88,30.91,30.88,539,1665536,-0.06,0.1
2015-07-01 13:45:00,sz000802,北京文化,30.86,30.8,30.86,30.8,226,696276,-0.26,0.19
2015-07-01 13:46:00,sz000802,北京文化,30.85,30.7,30.85,30.69,937,2876321,-0.32,0.52
2015-07-01 13:47:00,sz000802,北京文化,30.68,30.65,30.68,30.65,121,371039,-0.16,0.1
2015-07-01 13:48:00,sz000802,北京文化,30.65,30.68,30.68,30.58,2176,6660321,0.1,0.33
2015-07-01 13:49:00,sz000802,北京文化,30.76,30.8,30.8,30.76,1912,5881912,0.39,0.13
2015-07-01 13:50:00,sz000802,北京文化,30.9,30.99,30.99,30.9,304,941808,0.62,0.29
2015-07-01 13:51:00,sz000802,北京文化,30.99,31.1,31.1,30.99,519,1610852,0.35,0.35
2015-07-01 13:52:00,sz000802,北京文化,31.12,31.1,31.12,31.1,211,656498,0.0,0.06
2015-07-01 13:53:00,sz000802,北京文化,31.0,30.9,31.0,30.9,276,853810,-0.64,0.32
2015-07-01 13:54:00,sz000802,北京文化,30.9,31.02,31.02,30.9,254,787591,0.39,0.39
2015-07-01 13:55:00,sz000802,北京文化,31.02,31.08,31.08,31.02,67,208085,0.19,0.19
2015-07-01 13:56:00,sz000802,北京文化,31.1,31.12,31.12,31.02,578,1794976,0.13,0.32
2015-07-01 13:57:00,sz000802,北京文化,31.14,31.1,31.14,31.1,137,426590,-0.06,0.13
2015-07-01 13:58:00,sz000802,北京文化,31.1,31.12,31.12,31.1,41,127540,0.06,0.06
2015-07-01 13:59:00,sz000802,北京文化,31.12,31.14,31.14,31.12,230,716110,0.06,0.06
2015-07-01 14:00:00,sz000802,北京文化,31.11,31.13,31.13,31.1,399,1240979,-0.03,0.1
2015-07-01 14:01:00,sz000802,北京文化,31.06,31.13,31.13,31.06,75,233293,0.0,0.22
2015-07-01 14:02:00,sz000802,北京文化,31.09,31.13,31.13,31.09,58,180481,0.0,0.13
2015-07-01 14:03:00,sz000802,北京文化,31.13,31.3,31.3,31.13,449,1403143,0.55,0.55
2015-07-01 14:04:00,sz000802,北京文化,31.16,31.16,31.16,31.16,197,613852,-0.45,0.0
2015-07-01 14:05:00,sz000802,北京文化,31.16,31.1,31.16,31.1,522,1625058,-0.19,0.19
2015-07-01 14:06:00,sz000802,北京文化,31.1,31.1,31.1,31.1,288,895680,0.0,0.0
2015-07-01 14:07:00,sz000802,北京文化,31.1,31.0,31.14,31.0,439,1365404,-0.32,0.45
2015-07-01 14:08:00,sz000802,北京文化,30.98,30.91,30.98,30.9,135,417731,-0.29,0.26
2015-07-01 14:09:00,sz000802,北京文化,30.85,30.9,30.9,30.85,169,522154,-0.03,0.16
2015-07-01 14:10:00,sz000802,北京文化,30.85,30.85,30.85,30.8,580,1786600,-0.16,0.16
2015-07-01 14:11:00,sz000802,北京文化,30.85,30.8,30.85,30.7,498,1529795,-0.16,0.49
2015-07-01 14:12:00,sz000802,北京文化,30.88,30.98,30.98,30.88,501,1550868,0.58,0.32
2015-07-01 14:13:00,sz000802,北京文化,30.98,31.0,31.0,30.98,358,1109296,0.06,0.06
2015-07-01 14:14:00,sz000802,北京文化,31.0,31.15,31.15,31.0,119,369110,0.48,0.48
2015-07-01 14:15:00,sz000802,北京文化,31.15,31.0,31.15,31.0,295,915789,-0.48,0.48
2015-07-01 14:16:00,sz000802,北京文化,31.0,30.98,31.0,30.98,329,1019526,-0.06,0.06
2015-07-01 14:17:00,sz000802,北京文化,30.95,30.88,30.95,30.88,241,744838,-0.32,0.23
2015-07-01 14:18:00,sz000802,北京文化,30.75,30.62,30.75,30.62,1034,3171329,-0.84,0.42
2015-07-01 14:19:00,sz000802,北京文化,30.58,30.4,30.58,30.4,1255,3823814,-0.72,0.59
2015-07-01 14:20:00,sz000802,北京文化,30.3,30.08,30.3,30.08,951,2867223,-1.05,0.72
2015-07-01 14:21:00,sz000802,北京文化,30.1,30.38,30.38,30.1,1175,3541234,1.0,0.93
2015-07-01 14:22:00,sz000802,北京文化,30.41,30.51,30.51,30.41,2913,8877613,0.43,0.33
2015-07-01 14:23:00,sz000802,北京文化,30.5,30.5,30.5,30.5,1027,3132350,-0.03,0.0
2015-07-01 14:24:00,sz000802,北京文化,30.5,30.51,30.51,30.5,393,1198942,0.03,0.03
2015-07-01 14:25:00,sz000802,北京文化,30.5,30.4,30.5,30.4,959,2920040,-0.36,0.33
2015-07-01 14:26:00,sz000802,北京文化,30.49,30.4,30.49,30.38,872,2651486,0.0,0.36
2015-07-01 14:27:00,sz000802,北京文化,30.39,30.49,30.49,30.39,433,1317724,0.3,0.33
2015-07-01 14:28:00,sz000802,北京文化,30.5,30.52,30.52,30.5,292,890626,0.1,0.07
2015-07-01 14:29:00,sz000802,北京文化,30.6,30.7,30.7,30.6,549,1681637,0.59,0.33
2015-07-01 14:30:00,sz000802,北京文化,30.7,30.7,30.72,30.7,462,1418431,0.0,0.07
2015-07-01 14:31:00,sz000802,北京文化,30.72,30.7,30.72,30.67,638,1958233,0.0,0.16
2015-07-01 14:32:00,sz000802,北京文化,30.65,30.62,30.65,30.62,460,1408883,-0.26,0.1
2015-07-01 14:33:00,sz000802,北京文化,30.62,30.5,30.62,30.5,1085,3310940,-0.39,0.39
2015-07-01 14:34:00,sz000802,北京文化,30.52,30.48,30.52,30.48,1280,3905751,-0.07,0.13
2015-07-01 14:35:00,sz000802,北京文化,30.45,30.35,30.45,30.35,1123,3411560,-0.43,0.33
2015-07-01 14:36:00,sz000802,北京文化,30.38,30.36,30.39,30.36,433,1315142,0.03,0.1
2015-07-01 14:37:00,sz000802,北京文化,30.38,30.36,30.38,30.36,513,1557712,0.0,0.07
2015-07-01 14:38:00,sz000802,北京文化,30.36,30.15,30.36,30.12,483,1461350,-0.69,0.79
2015-07-01 14:39:00,sz000802,北京文化,30.09,30.03,30.09,30.03,537,1613649,-0.4,0.2
2015-07-01 14:40:00,sz000802,北京文化,30.06,30.06,30.06,30.06,687,2065121,0.1,0.0
2015-07-01 14:41:00,sz000802,北京文化,30.08,30.15,30.15,30.08,1002,3018404,0.3,0.23
2015-07-01 14:42:00,sz000802,北京文化,30.4,30.48,30.48,30.4,1303,3970239,1.09,0.27
2015-07-01 14:43:00,sz000802,北京文化,30.1,30.4,30.4,30.1,698,2106290,-0.26,0.98
2015-07-01 14:44:00,sz000802,北京文化,30.1,30.15,30.38,30.1,210,633690,-0.82,0.92
2015-07-01 14:45:00,sz000802,北京文化,30.2,30.2,30.2,30.2,176,531520,0.17,0.0
2015-07-01 14:46:00,sz000802,北京文化,30.15,30.1,30.15,30.1,1105,3326289,-0.33,0.17
2015-07-01 14:47:00,sz000802,北京文化,30.01,30.05,30.05,30.01,827,2482999,-0.17,0.13
2015-07-01 14:48:00,sz000802,北京文化,30.02,30.0,30.02,30.0,1023,3070080,-0.17,0.07
2015-07-01 14:49:00,sz000802,北京文化,29.99,29.78,29.99,29.78,1302,3901589,-0.73,0.7
2015-07-01 14:50:00,sz000802,北京文化,29.5,28.8,29.5,28.8,1241,3604060,-3.29,2.35
2015-07-01 14:51:00,sz000802,北京文化,28.68,27.11,28.68,27.01,1240,3355908,-5.87,5.8
2015-07-01 14:52:00,sz000802,北京文化,27.98,28.0,28.0,27.3,1781,4975108,3.28,2.58
2015-07-01 14:53:00,sz000802,北京文化,28.5,29.0,29.0,28.5,915,2629735,3.57,1.79
2015-07-01 14:54:00,sz000802,北京文化,29.29,29.98,29.98,29.29,679,2023401,3.38,2.38
2015-07-01 14:55:00,sz000802,北京文化,29.99,29.8,29.99,29.8,1066,3194633,-0.6,0.63
2015-07-01 14:56:00,sz000802,北京文化,29.5,29.4,29.5,29.29,1217,3584243,-1.34,0.7
2015-07-01 14:57:00,sz000802,北京文化,29.45,29.45,30.05,29.45,1793,5324844,0.17,2.04
2015-07-01 14:58:00,sz000802,北京文化,29.3,29.3,29.3,29.3,806,2361580,-0.51,0.0
2015-07-01 14:59:00,sz000802,北京文化,29.3,29.3,29.3,29.3,0,0,0.0,0.0
2015-07-01 15:00:00,sz000802,北京文化,29.8,29.8,29.8,29.8,3543,10558140,1.71,0.0
