day,sess,symbol,reason,source
2018-11-14,am,sz.002699,account_trim,2018-10-31
2018-11-30,pm,sh.600511,seat_exit,2018-11-30
2018-11-30,pm,sh.600606,seat_exit,2018-11-30
2018-11-30,pm,sh.601336,seat_exit,2018-11-30
2018-11-30,pm,sz.002699,seat_exit,2018-11-30
2018-12-28,pm,sh.600027,seat_exit,2018-12-28
2018-12-28,pm,sh.600729,seat_exit,2018-12-28
2018-12-28,pm,sz.002192,seat_exit,2018-12-28
2018-12-28,pm,sz.002679,seat_exit,2018-12-28
2019-01-04,pm,sz.002124,account_trim,2018-12-28
2019-01-31,pm,sh.600062,seat_exit,2019-01-31
2019-01-31,pm,sz.000661,seat_exit,2019-01-31
2019-01-31,pm,sz.000999,seat_exit,2019-01-31
2019-01-31,pm,sz.002124,seat_exit,2019-01-31
2019-02-15,am,sz.002310,account_trim,2019-01-31
2019-02-25,am,sh.600588,account_trim,2019-01-31
2019-02-28,pm,sh.600009,seat_exit,2019-02-28
2019-02-28,pm,sh.600588,seat_exit,2019-02-28
2019-02-28,pm,sh.600690,seat_exit,2019-02-28
2019-02-28,pm,sz.002310,seat_exit,2019-02-28
2019-03-05,am,sz.002596,account_trim,2019-02-28
2019-03-07,am,sz.002665,account_trim,2019-02-28
2019-03-07,pm,sz.002665,account_trim,2019-02-28
2019-03-15,am,sz.000671,account_trim,2019-02-28
2019-03-29,pm,sh.601998,seat_exit,2019-03-29
2019-03-29,pm,sz.000671,seat_exit,2019-03-29
2019-03-29,pm,sz.002596,seat_exit,2019-03-29
2019-03-29,pm,sz.002665,seat_exit,2019-03-29
2019-04-30,pm,sh.600809,seat_exit,2019-04-30
2019-04-30,pm,sh.603456,seat_exit,2019-04-30
2019-04-30,pm,sz.002080,seat_exit,2019-04-30
2019-04-30,pm,sz.002475,seat_exit,2019-04-30
2019-05-31,pm,sh.601888,seat_exit,2019-05-31
2019-05-31,pm,sh.603658,seat_exit,2019-05-31
2019-05-31,pm,sz.002557,seat_exit,2019-05-31
2019-06-26,pm,sz.002511,account_trim,2019-05-31
2019-06-28,pm,sh.600004,seat_exit,2019-06-28
2019-06-28,pm,sz.002511,seat_exit,2019-06-28
2019-06-28,pm,sz.002537,seat_exit,2019-06-28
2019-06-28,pm,sz.002847,seat_exit,2019-06-28
2019-07-31,pm,sh.600900,seat_exit,2019-07-31
2019-07-31,pm,sh.603421,seat_exit,2019-07-31
2019-07-31,pm,sh.603909,seat_exit,2019-07-31
2019-07-31,pm,sz.002032,seat_exit,2019-07-31
2019-08-30,pm,sh.603338,seat_exit,2019-08-30
2019-08-30,pm,sh.603360,seat_exit,2019-08-30
2019-08-30,pm,sh.603678,seat_exit,2019-08-30
2019-08-30,pm,sz.002841,seat_exit,2019-08-30
2019-09-05,am,sz.002384,account_trim,2019-08-30
2019-09-19,pm,sz.002241,account_trim,2019-08-30
2019-09-30,pm,sh.600848,seat_exit,2019-09-30
2019-09-30,pm,sz.002241,seat_exit,2019-09-30
2019-09-30,pm,sz.002384,seat_exit,2019-09-30
2019-09-30,pm,sz.002732,seat_exit,2019-09-30
2019-10-18,am,sh.603186,account_trim,2019-09-30
2019-10-31,pm,sh.600004,seat_exit,2019-10-31
2019-10-31,pm,sh.603186,seat_exit,2019-10-31
2019-10-31,pm,sz.002201,seat_exit,2019-10-31
2019-10-31,pm,sz.002881,seat_exit,2019-10-31
2019-11-14,pm,sh.603083,account_trim,2019-10-31
2019-11-29,pm,sh.603083,seat_exit,2019-11-29
2019-11-29,pm,sh.603978,seat_exit,2019-11-29
2019-11-29,pm,sz.002370,seat_exit,2019-11-29
2019-11-29,pm,sz.002475,seat_exit,2019-11-29
2019-12-17,pm,sz.002241,account_trim,2019-11-29
2019-12-31,pm,sh.600285,seat_exit,2019-12-31
2019-12-31,pm,sh.603377,seat_exit,2019-12-31
2019-12-31,pm,sz.000513,seat_exit,2019-12-31
2019-12-31,pm,sz.002241,seat_exit,2019-12-31
2020-01-16,am,sz.002131,account_trim,2019-12-31
2020-01-23,pm,sh.600153,seat_exit,2020-01-23
2020-01-23,pm,sh.600801,seat_exit,2020-01-23
2020-01-23,pm,sh.603659,seat_exit,2020-01-23
2020-01-23,pm,sz.002131,seat_exit,2020-01-23
2020-02-19,am,sh.603031,account_trim,2020-01-23
2020-02-19,am,sz.002409,account_trim,2020-01-23
2020-02-19,pm,sh.603031,account_trim,2020-01-23
2020-02-28,pm,sh.600990,seat_exit,2020-02-28
2020-02-28,pm,sh.603031,seat_exit,2020-02-28
2020-02-28,pm,sz.000818,seat_exit,2020-02-28
2020-02-28,pm,sz.002409,seat_exit,2020-02-28
2020-03-31,pm,sh.600584,seat_exit,2020-03-31
2020-03-31,pm,sh.603039,seat_exit,2020-03-31
2020-03-31,pm,sh.603345,seat_exit,2020-03-31
2020-03-31,pm,sh.603726,seat_exit,2020-03-31
2020-04-08,am,sz.000687,account_trim,2020-03-31
2020-04-08,pm,sz.000687,account_trim,2020-03-31
2020-04-22,pm,sz.002645,account_trim,2020-03-31
2020-04-23,am,sz.002645,account_trim,2020-03-31
2020-04-30,pm,sz.000687,seat_exit,2020-04-30
2020-04-30,pm,sz.002363,seat_exit,2020-04-30
2020-04-30,pm,sz.002645,seat_exit,2020-04-30
2020-04-30,pm,sz.002959,seat_exit,2020-04-30
2020-05-18,am,sz.002557,account_trim,2020-04-30
2020-05-29,pm,sh.603033,seat_exit,2020-05-29
2020-05-29,pm,sh.603882,seat_exit,2020-05-29
2020-05-29,pm,sz.002557,seat_exit,2020-05-29
2020-05-29,pm,sz.002846,seat_exit,2020-05-29
2020-06-30,pm,sh.600143,seat_exit,2020-06-30
2020-06-30,pm,sz.002503,seat_exit,2020-06-30
2020-06-30,pm,sz.002768,seat_exit,2020-06-30
2020-06-30,pm,sz.002809,seat_exit,2020-06-30
2020-07-03,am,sz.002585,account_trim,2020-06-30
2020-07-13,am,sz.002585,account_trim,2020-06-30
2020-07-31,pm,sh.600132,seat_exit,2020-07-31
2020-07-31,pm,sh.603186,seat_exit,2020-07-31
2020-07-31,pm,sz.002242,seat_exit,2020-07-31
2020-07-31,pm,sz.002585,seat_exit,2020-07-31
2020-08-07,pm,sh.600760,account_trim,2020-07-31
2020-08-31,pm,sh.600760,seat_exit,2020-08-31
2020-08-31,pm,sh.601016,seat_exit,2020-08-31
2020-08-31,pm,sz.002386,seat_exit,2020-08-31
2020-08-31,pm,sz.002414,seat_exit,2020-08-31
2020-09-30,pm,sh.600189,seat_exit,2020-09-30
2020-09-30,pm,sh.603290,seat_exit,2020-09-30
2020-09-30,pm,sz.000568,seat_exit,2020-09-30
2020-09-30,pm,sz.002677,seat_exit,2020-09-30
2020-10-30,pm,sh.601012,seat_exit,2020-10-30
2020-10-30,pm,sh.603129,seat_exit,2020-10-30
2020-10-30,pm,sh.603713,seat_exit,2020-10-30
2020-10-30,pm,sz.002387,seat_exit,2020-10-30
2020-11-30,pm,sh.600536,seat_exit,2020-11-30
2020-11-30,pm,sh.601966,seat_exit,2020-11-30
2020-11-30,pm,sh.603583,seat_exit,2020-11-30
2020-11-30,pm,sh.603678,seat_exit,2020-11-30
2020-12-17,am,sz.002756,account_trim,2020-11-30
2020-12-21,am,sz.002756,account_trim,2020-11-30
2020-12-31,pm,sz.002756,account_trim,2020-11-30
