day,sess,symbol,reason,source,intent
2015-03-19,pm,sh.603366,take_half,2015-03-19,profit
2015-03-27,pm,sh.603366,clear,2015-03-27,profit
2015-04-01,pm,sh.600298,take_half,2015-04-01,profit
2015-04-01,pm,sz.002189,take_half,2015-04-01,profit
2015-04-03,pm,sz.002189,clear,2015-04-03,profit
2015-04-24,am,sh.600285,take_half,2015-04-24,profit
2015-04-24,pm,sh.600285,take_half,2015-04-24,profit
2015-04-27,pm,sh.600285,clear,2015-04-27,profit
2015-04-30,am,sh.600322,take_half,2015-04-30,profit
2015-05-20,am,sh.600298,clear,2015-05-20,profit
2015-05-26,am,sh.600365,take_half,2015-05-26,profit
2015-05-26,pm,sh.600322,clear,2015-05-26,profit
2015-05-27,am,sh.600365,clear,2015-05-27,profit
2015-05-27,pm,sh.600365,clear,2015-05-27,risk
2015-06-03,am,sh.600976,take_half,2015-06-03,profit
2015-06-12,am,sh.600860,take_half,2015-06-12,profit
2015-06-23,am,sz.002236,stop,2015-06-23,risk
2015-06-26,am,sh.600976,protection,2015-06-26,risk
2015-07-03,am,sz.000401,stop,2015-07-03,risk
2015-07-03,am,sz.002313,stop,2015-07-03,risk
2015-07-21,pm,sh.600335,account_trim,2015-06-30,risk
2015-07-21,pm,sh.600860,account_trim,2015-06-30,risk
2015-07-22,am,sh.600335,protection,2015-07-22,risk
2015-07-22,am,sh.600860,account_trim,2015-06-30,risk
2015-07-22,pm,sh.600335,protection,2015-07-22,risk
2015-07-22,pm,sh.600860,account_trim,2015-06-30,risk
2015-07-23,am,sh.600335,protection,2015-07-22,risk
2015-07-23,am,sh.600860,account_trim,2015-06-30,risk
2015-07-23,pm,sh.600860,account_trim,2015-06-30,risk
2015-07-24,am,sh.600860,account_trim,2015-06-30,risk
2015-07-24,pm,sh.600860,account_trim,2015-06-30,risk
2015-07-27,am,sh.600860,account_trim,2015-06-30,risk
2015-07-27,pm,sh.600860,account_trim,2015-06-30,risk
